team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.376,0.235,0.113,0.081,0.059,0.055,0.027,0.025,0.014,0.007,0.005,0.001,0.002,0.0,0.0
DEN,0.242,0.15,0.146,0.141,0.081,0.062,0.07,0.041,0.033,0.018,0.003,0.008,0.001,0.003,0.001
CLE,0.201,0.188,0.162,0.121,0.086,0.065,0.061,0.035,0.031,0.016,0.017,0.011,0.005,0.001,0.0
PHO,0.181,0.15,0.134,0.119,0.095,0.09,0.062,0.053,0.04,0.02,0.023,0.015,0.009,0.008,0.001
MIL,0.157,0.151,0.136,0.114,0.09,0.08,0.072,0.072,0.033,0.039,0.022,0.019,0.012,0.003,0.0
LAC,0.108,0.101,0.116,0.089,0.097,0.111,0.086,0.078,0.071,0.054,0.047,0.028,0.009,0.005,0.0
OKC,0.104,0.109,0.127,0.105,0.101,0.091,0.082,0.07,0.078,0.048,0.042,0.017,0.02,0.004,0.002
NOP,0.086,0.122,0.084,0.097,0.114,0.077,0.1,0.083,0.088,0.056,0.052,0.014,0.016,0.008,0.003
SAC,0.085,0.105,0.094,0.09,0.105,0.079,0.099,0.088,0.071,0.068,0.05,0.036,0.016,0.008,0.006
PHI,0.077,0.093,0.119,0.084,0.105,0.083,0.084,0.071,0.067,0.06,0.049,0.05,0.026,0.019,0.013
DAL,0.067,0.084,0.088,0.097,0.106,0.111,0.083,0.086,0.083,0.062,0.049,0.05,0.023,0.009,0.002
MIN,0.043,0.053,0.069,0.079,0.084,0.086,0.088,0.1,0.084,0.088,0.079,0.08,0.033,0.023,0.011
MEM,0.036,0.037,0.044,0.049,0.071,0.092,0.077,0.105,0.081,0.104,0.125,0.077,0.045,0.04,0.017
NYK,0.032,0.043,0.058,0.078,0.089,0.072,0.08,0.084,0.093,0.078,0.085,0.063,0.056,0.06,0.029
IND,0.031,0.051,0.111,0.1,0.105,0.104,0.107,0.087,0.079,0.063,0.052,0.047,0.031,0.021,0.011
ATL,0.03,0.033,0.047,0.067,0.07,0.084,0.097,0.112,0.097,0.102,0.085,0.072,0.048,0.041,0.015
MIA,0.029,0.057,0.077,0.078,0.069,0.086,0.078,0.09,0.086,0.1,0.074,0.07,0.047,0.038,0.021
ORL,0.028,0.056,0.049,0.081,0.093,0.112,0.095,0.103,0.101,0.085,0.079,0.048,0.038,0.026,0.006
LAL,0.027,0.036,0.03,0.052,0.055,0.065,0.086,0.1,0.109,0.122,0.111,0.1,0.065,0.029,0.013
GSW,0.02,0.041,0.049,0.06,0.061,0.093,0.089,0.087,0.103,0.128,0.093,0.075,0.059,0.028,0.014
TOR,0.016,0.04,0.06,0.068,0.09,0.095,0.088,0.088,0.086,0.084,0.081,0.068,0.065,0.042,0.029
BRK,0.014,0.033,0.032,0.063,0.053,0.068,0.075,0.075,0.09,0.091,0.077,0.101,0.105,0.064,0.059
CHO,0.005,0.014,0.019,0.034,0.042,0.048,0.051,0.061,0.087,0.086,0.124,0.118,0.147,0.096,0.068
CHI,0.002,0.004,0.007,0.012,0.021,0.018,0.04,0.034,0.048,0.058,0.076,0.109,0.131,0.198,0.242
DET,0.002,0.002,0.008,0.012,0.016,0.017,0.033,0.037,0.051,0.082,0.109,0.132,0.143,0.199,0.157
UTA,0.001,0.008,0.005,0.005,0.014,0.014,0.024,0.046,0.075,0.082,0.106,0.155,0.182,0.162,0.121
POR,0.0,0.002,0.006,0.005,0.005,0.012,0.03,0.02,0.035,0.078,0.086,0.144,0.161,0.213,0.203
SAS,0.0,0.002,0.004,0.005,0.005,0.008,0.004,0.019,0.021,0.032,0.064,0.109,0.172,0.214,0.341
HOU,0.0,0.0,0.004,0.007,0.006,0.009,0.02,0.024,0.028,0.04,0.07,0.092,0.189,0.246,0.265
WAS,0.0,0.0,0.002,0.007,0.012,0.013,0.012,0.026,0.037,0.049,0.065,0.091,0.144,0.192,0.35
