team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.985,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.01,0.578,0.229,0.103,0.048,0.021,0.007,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIL,0.003,0.233,0.352,0.184,0.114,0.062,0.041,0.01,0.001,0.0,0.0,0.0,0.0,0.0,0.0
NYK,0.001,0.1,0.207,0.248,0.191,0.118,0.088,0.043,0.004,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.001,0.041,0.092,0.189,0.205,0.207,0.162,0.092,0.01,0.001,0.0,0.0,0.0,0.0,0.0
ORL,0.0,0.015,0.052,0.091,0.16,0.226,0.209,0.213,0.034,0.0,0.0,0.0,0.0,0.0,0.0
MIA,0.0,0.012,0.035,0.105,0.172,0.18,0.235,0.23,0.025,0.006,0.0,0.0,0.0,0.0,0.0
IND,0.0,0.006,0.033,0.078,0.109,0.181,0.237,0.297,0.052,0.007,0.0,0.0,0.0,0.0,0.0
CHI,0.0,0.0,0.0,0.002,0.001,0.005,0.017,0.088,0.551,0.244,0.075,0.017,0.0,0.0,0.0
ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.016,0.236,0.414,0.216,0.112,0.002,0.0,0.0
BRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.056,0.202,0.369,0.361,0.005,0.0,0.0
TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.126,0.337,0.487,0.019,0.0,0.0
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.022,0.868,0.095,0.012
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.05,0.419,0.53
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.486,0.458
