team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.827,0.145,0.018,0.008,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.143,0.496,0.204,0.086,0.037,0.023,0.007,0.002,0.001,0.001,0.0,0.0,0.0,0.0,0.0
NYK,0.009,0.086,0.158,0.166,0.167,0.134,0.097,0.087,0.051,0.029,0.015,0.001,0.0,0.0,0.0
ORL,0.008,0.108,0.17,0.183,0.149,0.133,0.091,0.072,0.048,0.025,0.012,0.001,0.0,0.0,0.0
CLE,0.007,0.037,0.111,0.118,0.152,0.142,0.124,0.121,0.091,0.054,0.035,0.007,0.001,0.0,0.0
MIL,0.003,0.093,0.198,0.222,0.141,0.127,0.095,0.054,0.039,0.021,0.004,0.002,0.001,0.0,0.0
IND,0.002,0.008,0.05,0.056,0.098,0.134,0.147,0.148,0.126,0.121,0.09,0.019,0.001,0.0,0.0
MIA,0.001,0.019,0.055,0.077,0.103,0.112,0.178,0.139,0.133,0.102,0.059,0.02,0.002,0.0,0.0
BRK,0.0,0.005,0.011,0.038,0.06,0.071,0.101,0.129,0.188,0.175,0.167,0.052,0.003,0.0,0.0
ATL,0.0,0.002,0.02,0.038,0.066,0.086,0.104,0.14,0.167,0.197,0.134,0.043,0.003,0.0,0.0
TOR,0.0,0.001,0.005,0.008,0.023,0.035,0.051,0.094,0.129,0.203,0.301,0.134,0.014,0.002,0.0
CHI,0.0,0.0,0.0,0.0,0.003,0.002,0.004,0.013,0.026,0.071,0.163,0.559,0.139,0.018,0.002
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.02,0.142,0.622,0.179,0.033
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.153,0.508,0.324
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.061,0.293,0.641
