team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.992,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIN,0.385,0.264,0.191,0.116,0.031,0.011,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
OKC,0.314,0.289,0.234,0.113,0.04,0.008,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.224,0.287,0.275,0.157,0.037,0.013,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAC,0.077,0.145,0.227,0.337,0.128,0.049,0.022,0.012,0.002,0.001,0.0,0.0,0.0,0.0,0.0
CLE,0.006,0.594,0.252,0.081,0.034,0.02,0.008,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIL,0.002,0.292,0.378,0.174,0.083,0.039,0.024,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYK,0.0,0.068,0.19,0.307,0.178,0.116,0.084,0.05,0.007,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.0,0.014,0.055,0.169,0.191,0.213,0.176,0.152,0.028,0.002,0.0,0.0,0.0,0.0,0.0
MIA,0.0,0.013,0.066,0.125,0.209,0.199,0.192,0.167,0.028,0.001,0.0,0.0,0.0,0.0,0.0
PHO,0.0,0.009,0.029,0.086,0.192,0.217,0.181,0.15,0.081,0.051,0.004,0.0,0.0,0.0,0.0
IND,0.0,0.006,0.027,0.055,0.141,0.184,0.24,0.244,0.091,0.012,0.0,0.0,0.0,0.0,0.0
ORL,0.0,0.005,0.032,0.089,0.156,0.212,0.226,0.218,0.057,0.005,0.0,0.0,0.0,0.0,0.0
NOP,0.0,0.003,0.023,0.082,0.204,0.204,0.201,0.136,0.105,0.037,0.005,0.0,0.0,0.0,0.0
SAC,0.0,0.003,0.015,0.059,0.182,0.2,0.191,0.173,0.102,0.066,0.007,0.002,0.0,0.0,0.0
DAL,0.0,0.0,0.005,0.039,0.122,0.161,0.182,0.178,0.184,0.109,0.018,0.002,0.0,0.0,0.0
GSW,0.0,0.0,0.001,0.007,0.041,0.085,0.129,0.175,0.237,0.244,0.072,0.009,0.0,0.0,0.0
LAL,0.0,0.0,0.0,0.004,0.023,0.05,0.084,0.16,0.24,0.336,0.081,0.021,0.001,0.0,0.0
CHI,0.0,0.0,0.0,0.0,0.008,0.016,0.046,0.13,0.511,0.218,0.058,0.013,0.0,0.0,0.0
HOU,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.005,0.03,0.078,0.365,0.453,0.064,0.001,0.0
ATL,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.022,0.184,0.434,0.234,0.118,0.003,0.0,0.0
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.019,0.077,0.432,0.427,0.036,0.0,0.0
BRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.059,0.197,0.363,0.373,0.006,0.0,0.0
TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.035,0.131,0.342,0.481,0.009,0.0,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.085,0.863,0.035,0.001
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.015,0.933,0.043,0.006
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.036,0.862,0.101
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.525,0.449
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.432,0.545
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.898
