team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.959,0.038,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.039,0.716,0.145,0.07,0.016,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIL,0.002,0.121,0.393,0.245,0.132,0.059,0.039,0.008,0.001,0.0,0.0,0.0,0.0,0.0,0.0
NYK,0.0,0.056,0.197,0.246,0.191,0.154,0.102,0.044,0.009,0.001,0.0,0.0,0.0,0.0,0.0
PHI,0.0,0.051,0.171,0.192,0.218,0.181,0.105,0.075,0.007,0.0,0.0,0.0,0.0,0.0,0.0
MIA,0.0,0.008,0.027,0.087,0.137,0.188,0.24,0.24,0.054,0.015,0.004,0.0,0.0,0.0,0.0
IND,0.0,0.006,0.03,0.081,0.14,0.19,0.239,0.228,0.075,0.01,0.001,0.0,0.0,0.0,0.0
ORL,0.0,0.004,0.033,0.079,0.16,0.2,0.235,0.229,0.05,0.008,0.001,0.001,0.0,0.0,0.0
CHI,0.0,0.0,0.001,0.0,0.006,0.013,0.032,0.128,0.484,0.252,0.075,0.009,0.0,0.0,0.0
ATL,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.04,0.244,0.414,0.238,0.056,0.0,0.0,0.0
BRK,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.072,0.249,0.463,0.204,0.003,0.0,0.0
TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.051,0.216,0.701,0.027,0.001,0.0
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.028,0.805,0.134,0.031
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.073,0.378,0.548
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.487,0.421
