team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MIN,0.492,0.271,0.112,0.066,0.025,0.018,0.011,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.364,0.307,0.166,0.08,0.031,0.024,0.017,0.004,0.001,0.006,0.0,0.0,0.0,0.0,0.0
GSW,0.032,0.088,0.124,0.174,0.131,0.118,0.105,0.09,0.047,0.042,0.034,0.012,0.003,0.0,0.0
DAL,0.027,0.105,0.167,0.127,0.156,0.097,0.088,0.087,0.074,0.039,0.018,0.012,0.003,0.0,0.0
OKC,0.026,0.07,0.117,0.117,0.126,0.133,0.116,0.084,0.089,0.065,0.028,0.02,0.007,0.002,0.0
PHO,0.021,0.047,0.077,0.104,0.13,0.109,0.108,0.114,0.088,0.096,0.066,0.029,0.01,0.001,0.0
SAC,0.015,0.024,0.044,0.063,0.077,0.098,0.099,0.125,0.125,0.128,0.114,0.051,0.027,0.009,0.001
LAL,0.009,0.023,0.056,0.072,0.079,0.102,0.111,0.107,0.137,0.103,0.105,0.064,0.027,0.004,0.001
LAC,0.008,0.04,0.073,0.096,0.102,0.131,0.138,0.103,0.102,0.104,0.067,0.022,0.012,0.001,0.001
HOU,0.003,0.019,0.054,0.07,0.086,0.105,0.109,0.129,0.121,0.124,0.089,0.053,0.031,0.006,0.001
NOP,0.003,0.006,0.01,0.026,0.048,0.054,0.072,0.092,0.142,0.129,0.21,0.12,0.052,0.024,0.012
UTA,0.0,0.0,0.0,0.005,0.006,0.006,0.014,0.026,0.035,0.076,0.122,0.228,0.245,0.154,0.083
MEM,0.0,0.0,0.0,0.0,0.003,0.005,0.01,0.029,0.03,0.061,0.095,0.242,0.268,0.181,0.076
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.007,0.015,0.031,0.086,0.166,0.315,0.373
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.012,0.021,0.061,0.149,0.303,0.452
