team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.879,0.113,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.104,0.589,0.199,0.081,0.019,0.007,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIL,0.016,0.205,0.425,0.177,0.086,0.055,0.022,0.011,0.003,0.0,0.0,0.0,0.0,0.0,0.0
ORL,0.001,0.022,0.1,0.186,0.226,0.184,0.139,0.081,0.035,0.024,0.001,0.001,0.0,0.0,0.0
CLE,0.0,0.033,0.127,0.202,0.193,0.184,0.125,0.079,0.036,0.014,0.006,0.001,0.0,0.0,0.0
NYK,0.0,0.026,0.077,0.193,0.2,0.198,0.146,0.095,0.04,0.018,0.006,0.001,0.0,0.0,0.0
MIA,0.0,0.01,0.052,0.111,0.175,0.17,0.21,0.14,0.076,0.034,0.015,0.007,0.0,0.0,0.0
IND,0.0,0.002,0.008,0.036,0.066,0.108,0.166,0.205,0.177,0.115,0.089,0.028,0.0,0.0,0.0
BRK,0.0,0.0,0.002,0.007,0.016,0.044,0.08,0.141,0.214,0.22,0.151,0.124,0.001,0.0,0.0
ATL,0.0,0.0,0.002,0.005,0.013,0.028,0.066,0.14,0.193,0.208,0.194,0.148,0.003,0.0,0.0
CHI,0.0,0.0,0.0,0.001,0.004,0.012,0.022,0.054,0.122,0.2,0.266,0.312,0.007,0.0,0.0
TOR,0.0,0.0,0.0,0.001,0.002,0.01,0.023,0.054,0.104,0.166,0.269,0.356,0.013,0.002,0.0
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.021,0.799,0.137,0.039
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.088,0.399,0.512
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.462,0.449
