team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.911,0.071,0.016,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIL,0.045,0.339,0.257,0.205,0.111,0.034,0.008,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.022,0.23,0.24,0.248,0.151,0.073,0.024,0.009,0.002,0.001,0.0,0.0,0.0,0.0,0.0
NYK,0.019,0.208,0.269,0.229,0.17,0.073,0.026,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.003,0.142,0.187,0.212,0.277,0.13,0.034,0.009,0.004,0.002,0.0,0.0,0.0,0.0,0.0
IND,0.0,0.007,0.02,0.063,0.16,0.322,0.219,0.142,0.045,0.019,0.001,0.002,0.0,0.0,0.0
MIA,0.0,0.002,0.004,0.015,0.049,0.111,0.269,0.297,0.149,0.068,0.028,0.008,0.0,0.0,0.0
ORL,0.0,0.001,0.007,0.025,0.075,0.205,0.276,0.226,0.114,0.055,0.013,0.003,0.0,0.0,0.0
CHI,0.0,0.0,0.0,0.001,0.005,0.03,0.073,0.137,0.261,0.234,0.173,0.084,0.002,0.0,0.0
ATL,0.0,0.0,0.0,0.0,0.002,0.012,0.033,0.089,0.189,0.238,0.248,0.186,0.003,0.0,0.0
BRK,0.0,0.0,0.0,0.0,0.0,0.009,0.032,0.066,0.158,0.227,0.283,0.221,0.004,0.0,0.0
TOR,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.02,0.075,0.155,0.245,0.457,0.039,0.002,0.0
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.008,0.031,0.657,0.253,0.049
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.237,0.499,0.255
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.246,0.696
