team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.788,0.144,0.04,0.015,0.005,0.006,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.119,0.358,0.198,0.125,0.073,0.049,0.036,0.023,0.012,0.005,0.002,0.0,0.0,0.0,0.0
ORL,0.024,0.116,0.16,0.176,0.142,0.117,0.098,0.071,0.05,0.03,0.015,0.001,0.0,0.0,0.0
MIL,0.022,0.115,0.182,0.139,0.122,0.136,0.102,0.085,0.052,0.031,0.013,0.001,0.0,0.0,0.0
NYK,0.019,0.097,0.141,0.155,0.151,0.123,0.116,0.081,0.064,0.032,0.019,0.002,0.0,0.0,0.0
MIA,0.014,0.049,0.096,0.107,0.125,0.121,0.144,0.119,0.103,0.074,0.037,0.01,0.0,0.001,0.0
CLE,0.007,0.053,0.075,0.116,0.161,0.125,0.121,0.126,0.098,0.076,0.032,0.007,0.003,0.0,0.0
IND,0.005,0.047,0.066,0.084,0.109,0.123,0.137,0.125,0.131,0.097,0.058,0.017,0.0,0.001,0.0
ATL,0.002,0.012,0.028,0.049,0.057,0.078,0.127,0.154,0.166,0.152,0.122,0.046,0.007,0.0,0.0
TOR,0.0,0.005,0.008,0.02,0.038,0.066,0.061,0.112,0.158,0.203,0.197,0.101,0.025,0.006,0.0
BRK,0.0,0.004,0.005,0.013,0.016,0.052,0.048,0.093,0.13,0.222,0.267,0.105,0.04,0.005,0.0
CHI,0.0,0.0,0.001,0.001,0.001,0.004,0.007,0.01,0.031,0.059,0.175,0.427,0.194,0.075,0.015
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.007,0.028,0.116,0.333,0.371,0.141
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.012,0.035,0.152,0.346,0.361,0.091
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.052,0.18,0.753
