team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.82,0.142,0.028,0.008,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.152,0.534,0.189,0.066,0.033,0.012,0.011,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0
MIL,0.016,0.143,0.261,0.188,0.137,0.115,0.068,0.041,0.021,0.006,0.004,0.0,0.0,0.0,0.0
ORL,0.007,0.096,0.197,0.22,0.172,0.113,0.073,0.076,0.025,0.014,0.006,0.001,0.0,0.0,0.0
NYK,0.004,0.036,0.129,0.163,0.149,0.167,0.129,0.085,0.083,0.033,0.019,0.003,0.0,0.0,0.0
CLE,0.001,0.028,0.08,0.139,0.163,0.144,0.156,0.137,0.072,0.053,0.021,0.005,0.001,0.0,0.0
IND,0.0,0.012,0.056,0.081,0.108,0.141,0.151,0.152,0.129,0.092,0.059,0.019,0.0,0.0,0.0
MIA,0.0,0.007,0.027,0.073,0.116,0.137,0.153,0.148,0.169,0.102,0.053,0.013,0.002,0.0,0.0
BRK,0.0,0.002,0.024,0.046,0.074,0.095,0.132,0.154,0.196,0.152,0.088,0.036,0.001,0.0,0.0
ATL,0.0,0.0,0.008,0.015,0.034,0.056,0.089,0.125,0.183,0.223,0.162,0.095,0.01,0.0,0.0
CHI,0.0,0.0,0.001,0.0,0.004,0.004,0.017,0.018,0.033,0.123,0.251,0.46,0.082,0.007,0.0
TOR,0.0,0.0,0.0,0.001,0.008,0.016,0.021,0.062,0.089,0.197,0.32,0.263,0.023,0.0,0.0
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.017,0.099,0.708,0.139,0.033
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.095,0.458,0.442
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.078,0.396,0.525
