team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MIN,0.63,0.266,0.076,0.016,0.004,0.003,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.283,0.438,0.183,0.062,0.021,0.007,0.001,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0
OKC,0.064,0.183,0.331,0.193,0.089,0.062,0.031,0.022,0.014,0.008,0.003,0.0,0.0,0.0,0.0
LAC,0.02,0.064,0.173,0.208,0.158,0.118,0.088,0.058,0.048,0.038,0.025,0.002,0.0,0.0,0.0
SAC,0.002,0.007,0.039,0.087,0.102,0.12,0.128,0.134,0.123,0.136,0.094,0.027,0.001,0.0,0.0
DAL,0.001,0.009,0.04,0.084,0.124,0.124,0.127,0.12,0.131,0.104,0.101,0.032,0.003,0.0,0.0
HOU,0.0,0.016,0.059,0.1,0.133,0.14,0.124,0.136,0.107,0.094,0.068,0.021,0.002,0.0,0.0
LAL,0.0,0.008,0.037,0.098,0.123,0.136,0.124,0.114,0.128,0.111,0.092,0.022,0.007,0.0,0.0
PHO,0.0,0.004,0.022,0.055,0.093,0.103,0.122,0.144,0.14,0.143,0.136,0.036,0.002,0.0,0.0
GSW,0.0,0.003,0.013,0.046,0.065,0.081,0.124,0.12,0.141,0.161,0.176,0.063,0.007,0.0,0.0
NOP,0.0,0.002,0.027,0.051,0.087,0.103,0.12,0.139,0.146,0.142,0.145,0.031,0.007,0.0,0.0
UTA,0.0,0.0,0.0,0.0,0.001,0.003,0.006,0.008,0.019,0.054,0.131,0.57,0.194,0.014,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.008,0.028,0.184,0.665,0.093,0.018
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.04,0.338,0.618
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.072,0.555,0.364
