team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MIN,0.5,0.219,0.152,0.093,0.026,0.007,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKC,0.177,0.301,0.228,0.16,0.079,0.034,0.014,0.004,0.001,0.002,0.0,0.0,0.0,0.0,0.0
DEN,0.157,0.211,0.233,0.215,0.106,0.045,0.018,0.009,0.006,0.0,0.0,0.0,0.0,0.0,0.0
LAC,0.155,0.218,0.239,0.209,0.096,0.04,0.028,0.007,0.005,0.003,0.0,0.0,0.0,0.0,0.0
NOP,0.005,0.022,0.069,0.101,0.209,0.208,0.17,0.117,0.063,0.032,0.004,0.0,0.0,0.0,0.0
PHO,0.005,0.016,0.045,0.108,0.186,0.208,0.177,0.13,0.077,0.041,0.006,0.001,0.0,0.0,0.0
DAL,0.001,0.003,0.013,0.044,0.117,0.156,0.181,0.2,0.154,0.103,0.019,0.009,0.0,0.0,0.0
SAC,0.0,0.009,0.018,0.051,0.117,0.166,0.196,0.194,0.136,0.095,0.017,0.001,0.0,0.0,0.0
LAL,0.0,0.001,0.001,0.012,0.035,0.072,0.09,0.166,0.264,0.273,0.069,0.017,0.0,0.0,0.0
GSW,0.0,0.0,0.002,0.007,0.029,0.063,0.118,0.154,0.244,0.279,0.08,0.022,0.002,0.0,0.0
HOU,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.007,0.021,0.085,0.399,0.382,0.098,0.002,0.0
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011,0.028,0.085,0.373,0.408,0.093,0.001,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.033,0.156,0.766,0.042,0.0
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.041,0.854,0.101
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.899
