team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MIN,0.601,0.243,0.098,0.029,0.015,0.004,0.007,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0
DEN,0.246,0.337,0.163,0.11,0.06,0.032,0.023,0.019,0.008,0.002,0.0,0.0,0.0,0.0,0.0
OKC,0.069,0.131,0.175,0.151,0.133,0.105,0.079,0.069,0.041,0.027,0.013,0.006,0.001,0.0,0.0
PHO,0.03,0.088,0.174,0.158,0.125,0.098,0.099,0.081,0.062,0.053,0.024,0.008,0.0,0.0,0.0
DAL,0.021,0.078,0.128,0.13,0.13,0.124,0.119,0.091,0.079,0.051,0.037,0.012,0.0,0.0,0.0
LAC,0.012,0.035,0.049,0.091,0.113,0.122,0.11,0.114,0.108,0.107,0.1,0.034,0.005,0.0,0.0
HOU,0.007,0.028,0.044,0.073,0.1,0.114,0.112,0.127,0.126,0.127,0.099,0.037,0.006,0.0,0.0
GSW,0.007,0.013,0.039,0.06,0.075,0.099,0.123,0.126,0.143,0.12,0.141,0.041,0.013,0.0,0.0
SAC,0.004,0.027,0.054,0.071,0.094,0.103,0.107,0.135,0.129,0.128,0.111,0.033,0.004,0.0,0.0
LAL,0.003,0.015,0.053,0.078,0.102,0.11,0.114,0.121,0.119,0.131,0.12,0.028,0.006,0.0,0.0
NOP,0.0,0.005,0.023,0.048,0.052,0.086,0.096,0.095,0.148,0.171,0.184,0.07,0.02,0.002,0.0
UTA,0.0,0.0,0.0,0.001,0.0,0.003,0.008,0.017,0.028,0.055,0.112,0.446,0.242,0.068,0.02
MEM,0.0,0.0,0.0,0.0,0.001,0.0,0.003,0.003,0.008,0.027,0.049,0.203,0.434,0.192,0.08
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.006,0.053,0.151,0.419,0.37
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.029,0.118,0.319,0.53
