team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.807,0.151,0.031,0.006,0.002,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.404,0.272,0.137,0.078,0.047,0.025,0.015,0.01,0.01,0.002,0.0,0.0,0.0,0.0,0.0
MIN,0.366,0.253,0.147,0.088,0.073,0.034,0.012,0.01,0.012,0.003,0.002,0.0,0.0,0.0,0.0
PHI,0.137,0.433,0.176,0.102,0.057,0.042,0.024,0.014,0.007,0.004,0.004,0.0,0.0,0.0,0.0
DAL,0.071,0.12,0.143,0.141,0.128,0.106,0.084,0.081,0.052,0.037,0.028,0.006,0.003,0.0,0.0
PHO,0.036,0.07,0.1,0.115,0.114,0.108,0.095,0.101,0.096,0.082,0.055,0.024,0.004,0.0,0.0
GSW,0.032,0.09,0.118,0.132,0.125,0.124,0.113,0.091,0.073,0.056,0.028,0.016,0.002,0.0,0.0
OKC,0.032,0.061,0.112,0.108,0.119,0.129,0.107,0.103,0.081,0.077,0.053,0.012,0.006,0.0,0.0
SAC,0.024,0.042,0.07,0.084,0.105,0.1,0.122,0.114,0.109,0.11,0.079,0.028,0.011,0.002,0.0
NYK,0.021,0.12,0.167,0.149,0.154,0.098,0.089,0.089,0.049,0.041,0.016,0.005,0.001,0.001,0.0
LAC,0.02,0.039,0.057,0.084,0.086,0.11,0.14,0.116,0.122,0.096,0.082,0.035,0.009,0.003,0.001
MIL,0.013,0.068,0.129,0.146,0.134,0.128,0.106,0.11,0.065,0.048,0.031,0.018,0.003,0.001,0.0
CLE,0.01,0.059,0.096,0.107,0.134,0.126,0.103,0.098,0.094,0.082,0.055,0.026,0.008,0.001,0.001
HOU,0.008,0.032,0.059,0.094,0.093,0.124,0.119,0.133,0.095,0.103,0.076,0.043,0.016,0.004,0.001
LAL,0.006,0.018,0.042,0.05,0.076,0.075,0.104,0.128,0.133,0.166,0.106,0.064,0.022,0.009,0.001
MIA,0.004,0.06,0.09,0.13,0.108,0.101,0.113,0.107,0.105,0.071,0.064,0.035,0.011,0.001,0.0
IND,0.004,0.037,0.1,0.122,0.116,0.13,0.122,0.111,0.096,0.084,0.051,0.019,0.007,0.001,0.0
ATL,0.002,0.048,0.117,0.095,0.113,0.131,0.135,0.115,0.085,0.082,0.045,0.028,0.004,0.0,0.0
ORL,0.001,0.013,0.044,0.064,0.08,0.093,0.115,0.114,0.143,0.138,0.117,0.055,0.017,0.003,0.003
BRK,0.001,0.01,0.04,0.062,0.073,0.089,0.104,0.11,0.162,0.138,0.131,0.057,0.015,0.006,0.002
NOP,0.001,0.003,0.015,0.024,0.031,0.053,0.079,0.086,0.136,0.124,0.214,0.136,0.067,0.023,0.008
TOR,0.0,0.001,0.009,0.016,0.024,0.049,0.064,0.078,0.122,0.175,0.192,0.167,0.064,0.033,0.006
CHI,0.0,0.0,0.001,0.001,0.004,0.01,0.021,0.046,0.05,0.084,0.191,0.293,0.182,0.094,0.023
MEM,0.0,0.0,0.0,0.002,0.001,0.004,0.004,0.012,0.033,0.058,0.105,0.249,0.259,0.19,0.083
UTA,0.0,0.0,0.0,0.0,0.002,0.007,0.005,0.014,0.044,0.068,0.118,0.218,0.273,0.166,0.085
CHO,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.004,0.009,0.032,0.05,0.128,0.297,0.325,0.149
SAS,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.014,0.025,0.09,0.15,0.287,0.433
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.004,0.029,0.079,0.178,0.316,0.388
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.012,0.016,0.046,0.133,0.259,0.287,0.244
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.007,0.036,0.132,0.247,0.572
