team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.897,0.089,0.013,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIN,0.682,0.204,0.081,0.019,0.011,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.183,0.362,0.264,0.09,0.05,0.035,0.01,0.003,0.002,0.001,0.0,0.0,0.0,0.0,0.0
OKC,0.112,0.286,0.267,0.158,0.086,0.04,0.022,0.014,0.008,0.004,0.003,0.0,0.0,0.0,0.0
PHI,0.079,0.568,0.245,0.065,0.025,0.014,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIL,0.023,0.268,0.427,0.165,0.063,0.035,0.01,0.007,0.002,0.0,0.0,0.0,0.0,0.0,0.0
LAC,0.018,0.079,0.134,0.243,0.176,0.112,0.095,0.056,0.036,0.027,0.017,0.007,0.0,0.0,0.0
SAC,0.003,0.017,0.064,0.121,0.143,0.127,0.148,0.124,0.101,0.076,0.066,0.009,0.001,0.0,0.0
DAL,0.001,0.015,0.059,0.09,0.116,0.133,0.148,0.128,0.113,0.098,0.075,0.024,0.0,0.0,0.0
NYK,0.001,0.005,0.055,0.133,0.184,0.18,0.189,0.144,0.068,0.032,0.008,0.001,0.0,0.0,0.0
LAL,0.001,0.003,0.025,0.047,0.093,0.116,0.113,0.144,0.142,0.133,0.139,0.042,0.002,0.0,0.0
ORL,0.0,0.031,0.077,0.222,0.193,0.19,0.134,0.101,0.033,0.015,0.004,0.0,0.0,0.0,0.0
CLE,0.0,0.026,0.087,0.199,0.198,0.19,0.143,0.09,0.046,0.017,0.003,0.001,0.0,0.0,0.0
HOU,0.0,0.015,0.038,0.06,0.101,0.111,0.118,0.149,0.125,0.155,0.094,0.032,0.002,0.0,0.0
PHO,0.0,0.01,0.036,0.073,0.093,0.131,0.12,0.128,0.121,0.144,0.1,0.041,0.003,0.0,0.0
MIA,0.0,0.009,0.067,0.127,0.191,0.175,0.162,0.148,0.079,0.028,0.01,0.004,0.0,0.0,0.0
NOP,0.0,0.009,0.027,0.066,0.091,0.113,0.141,0.123,0.15,0.121,0.126,0.032,0.001,0.0,0.0
IND,0.0,0.003,0.028,0.079,0.115,0.152,0.217,0.192,0.108,0.066,0.031,0.009,0.0,0.0,0.0
ATL,0.0,0.001,0.001,0.004,0.016,0.028,0.054,0.105,0.216,0.231,0.216,0.126,0.002,0.0,0.0
GSW,0.0,0.0,0.005,0.032,0.04,0.073,0.074,0.112,0.166,0.173,0.217,0.095,0.013,0.0,0.0
BRK,0.0,0.0,0.0,0.003,0.008,0.015,0.055,0.111,0.215,0.236,0.212,0.143,0.002,0.0,0.0
CHI,0.0,0.0,0.0,0.002,0.005,0.019,0.023,0.063,0.14,0.212,0.279,0.252,0.005,0.0,0.0
UTA,0.0,0.0,0.0,0.001,0.0,0.008,0.01,0.018,0.032,0.068,0.147,0.585,0.127,0.004,0.0
TOR,0.0,0.0,0.0,0.0,0.002,0.002,0.01,0.038,0.093,0.163,0.235,0.439,0.017,0.001,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.016,0.129,0.685,0.141,0.025
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.024,0.747,0.172,0.056
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.123,0.489,0.386
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.13,0.623,0.243
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.338,0.558
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.232,0.732
