team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
DEN,0.308,0.271,0.179,0.137,0.063,0.028,0.012,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIN,0.306,0.252,0.205,0.145,0.058,0.021,0.008,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0
OKC,0.269,0.257,0.225,0.127,0.068,0.033,0.012,0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.0
LAC,0.093,0.121,0.188,0.225,0.172,0.114,0.052,0.017,0.01,0.005,0.0,0.003,0.0,0.0,0.0
PHO,0.011,0.044,0.089,0.125,0.196,0.216,0.155,0.094,0.034,0.027,0.007,0.001,0.001,0.0,0.0
NOP,0.008,0.036,0.075,0.134,0.21,0.201,0.15,0.1,0.051,0.025,0.009,0.001,0.0,0.0,0.0
SAC,0.005,0.019,0.029,0.078,0.142,0.177,0.207,0.139,0.1,0.057,0.027,0.019,0.001,0.0,0.0
DAL,0.0,0.0,0.008,0.018,0.042,0.101,0.144,0.2,0.165,0.15,0.104,0.043,0.023,0.002,0.0
LAL,0.0,0.0,0.002,0.008,0.019,0.044,0.096,0.145,0.208,0.159,0.136,0.111,0.071,0.001,0.0
HOU,0.0,0.0,0.0,0.002,0.007,0.029,0.056,0.07,0.117,0.149,0.171,0.205,0.182,0.011,0.001
GSW,0.0,0.0,0.0,0.001,0.012,0.015,0.042,0.088,0.124,0.17,0.212,0.175,0.157,0.004,0.0
UTA,0.0,0.0,0.0,0.0,0.011,0.019,0.056,0.121,0.138,0.181,0.191,0.181,0.098,0.004,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.002,0.01,0.016,0.047,0.077,0.142,0.253,0.413,0.039,0.001
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.054,0.81,0.128
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.129,0.87
