team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MIN,0.67,0.204,0.083,0.025,0.01,0.006,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.188,0.372,0.25,0.101,0.047,0.025,0.01,0.003,0.002,0.002,0.0,0.0,0.0,0.0,0.0
OKC,0.108,0.3,0.299,0.135,0.068,0.041,0.029,0.01,0.008,0.002,0.0,0.0,0.0,0.0,0.0
LAC,0.022,0.071,0.16,0.221,0.154,0.137,0.084,0.067,0.045,0.024,0.013,0.002,0.0,0.0,0.0
SAC,0.005,0.025,0.065,0.108,0.127,0.133,0.14,0.123,0.105,0.085,0.071,0.013,0.0,0.0,0.0
DAL,0.002,0.01,0.043,0.1,0.153,0.125,0.135,0.15,0.117,0.088,0.063,0.014,0.0,0.0,0.0
PHO,0.002,0.003,0.028,0.079,0.096,0.124,0.137,0.126,0.127,0.13,0.109,0.036,0.003,0.0,0.0
HOU,0.001,0.007,0.027,0.066,0.105,0.126,0.125,0.129,0.153,0.121,0.097,0.042,0.001,0.0,0.0
NOP,0.001,0.006,0.029,0.066,0.108,0.118,0.119,0.123,0.133,0.129,0.133,0.035,0.0,0.0,0.0
LAL,0.001,0.001,0.014,0.065,0.086,0.098,0.122,0.13,0.142,0.166,0.133,0.04,0.002,0.0,0.0
GSW,0.0,0.001,0.002,0.034,0.044,0.064,0.089,0.119,0.139,0.175,0.21,0.118,0.005,0.0,0.0
UTA,0.0,0.0,0.0,0.0,0.002,0.003,0.008,0.02,0.029,0.075,0.156,0.578,0.122,0.007,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.015,0.115,0.706,0.139,0.022
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.12,0.625,0.25
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.041,0.229,0.728
