team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MIN,0.557,0.252,0.102,0.046,0.019,0.013,0.008,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0
DEN,0.274,0.315,0.177,0.113,0.045,0.027,0.018,0.014,0.01,0.005,0.002,0.0,0.0,0.0,0.0
OKC,0.067,0.14,0.183,0.16,0.118,0.104,0.067,0.065,0.047,0.026,0.015,0.006,0.001,0.001,0.0
PHO,0.043,0.108,0.145,0.14,0.147,0.125,0.083,0.07,0.054,0.043,0.036,0.006,0.0,0.0,0.0
DAL,0.021,0.057,0.124,0.139,0.12,0.12,0.119,0.085,0.084,0.064,0.055,0.012,0.0,0.0,0.0
HOU,0.01,0.019,0.065,0.082,0.095,0.115,0.112,0.11,0.12,0.144,0.083,0.04,0.005,0.0,0.0
LAC,0.009,0.033,0.059,0.072,0.101,0.094,0.124,0.139,0.119,0.106,0.104,0.033,0.007,0.0,0.0
LAL,0.007,0.026,0.045,0.078,0.105,0.113,0.121,0.13,0.117,0.129,0.098,0.019,0.011,0.001,0.0
GSW,0.006,0.015,0.035,0.064,0.094,0.108,0.116,0.115,0.135,0.153,0.091,0.053,0.012,0.002,0.001
SAC,0.005,0.025,0.039,0.067,0.091,0.097,0.123,0.134,0.14,0.109,0.124,0.039,0.007,0.0,0.0
NOP,0.001,0.01,0.026,0.038,0.06,0.079,0.097,0.122,0.138,0.154,0.201,0.06,0.012,0.002,0.0
UTA,0.0,0.0,0.0,0.001,0.004,0.005,0.008,0.01,0.03,0.04,0.134,0.43,0.258,0.071,0.009
MEM,0.0,0.0,0.0,0.0,0.001,0.0,0.004,0.004,0.006,0.024,0.049,0.232,0.431,0.186,0.063
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.039,0.157,0.414,0.382
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.031,0.099,0.323,0.545
