team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.684,0.247,0.05,0.01,0.007,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.271,0.477,0.138,0.053,0.029,0.012,0.011,0.006,0.002,0.001,0.0,0.0,0.0,0.0,0.0
NYK,0.012,0.061,0.203,0.16,0.149,0.116,0.086,0.074,0.055,0.041,0.029,0.012,0.001,0.001,0.0
ATL,0.009,0.055,0.129,0.156,0.118,0.112,0.114,0.076,0.091,0.06,0.059,0.016,0.005,0.0,0.0
IND,0.006,0.031,0.1,0.123,0.13,0.118,0.124,0.093,0.096,0.087,0.056,0.032,0.004,0.0,0.0
MIA,0.006,0.028,0.11,0.102,0.106,0.117,0.128,0.115,0.087,0.086,0.077,0.028,0.006,0.004,0.0
MIL,0.005,0.033,0.112,0.131,0.125,0.146,0.108,0.1,0.086,0.065,0.051,0.03,0.006,0.002,0.0
CLE,0.004,0.043,0.067,0.101,0.11,0.111,0.116,0.133,0.104,0.088,0.074,0.03,0.015,0.003,0.001
ORL,0.002,0.003,0.03,0.061,0.063,0.096,0.103,0.116,0.142,0.163,0.121,0.065,0.022,0.01,0.003
BRK,0.001,0.016,0.035,0.057,0.088,0.087,0.102,0.134,0.13,0.126,0.125,0.07,0.022,0.007,0.0
TOR,0.0,0.006,0.023,0.038,0.067,0.066,0.075,0.111,0.13,0.151,0.158,0.121,0.032,0.016,0.006
CHI,0.0,0.0,0.003,0.007,0.008,0.015,0.027,0.035,0.057,0.092,0.153,0.32,0.184,0.063,0.036
CHO,0.0,0.0,0.0,0.001,0.0,0.003,0.0,0.005,0.008,0.017,0.038,0.096,0.249,0.33,0.253
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.006,0.016,0.036,0.119,0.266,0.291,0.261
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.006,0.007,0.023,0.061,0.188,0.273,0.44
