team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MIN,0.584,0.215,0.11,0.064,0.019,0.007,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.202,0.281,0.249,0.157,0.07,0.026,0.009,0.003,0.002,0.0,0.001,0.0,0.0,0.0,0.0
OKC,0.142,0.289,0.275,0.165,0.077,0.022,0.018,0.007,0.004,0.0,0.001,0.0,0.0,0.0,0.0
LAC,0.07,0.168,0.224,0.27,0.14,0.07,0.032,0.012,0.009,0.004,0.001,0.0,0.0,0.0,0.0
NOP,0.001,0.022,0.061,0.117,0.214,0.165,0.145,0.104,0.083,0.049,0.026,0.013,0.0,0.0,0.0
SAC,0.001,0.013,0.036,0.077,0.132,0.171,0.167,0.124,0.102,0.085,0.054,0.035,0.003,0.0,0.0
DAL,0.0,0.007,0.012,0.063,0.108,0.161,0.163,0.136,0.137,0.095,0.076,0.038,0.004,0.0,0.0
HOU,0.0,0.003,0.01,0.038,0.074,0.119,0.119,0.159,0.134,0.137,0.117,0.082,0.008,0.0,0.0
PHO,0.0,0.002,0.017,0.037,0.101,0.119,0.145,0.144,0.141,0.139,0.093,0.056,0.006,0.0,0.0
UTA,0.0,0.0,0.003,0.003,0.023,0.046,0.079,0.098,0.123,0.148,0.208,0.251,0.018,0.0,0.0
LAL,0.0,0.0,0.002,0.005,0.023,0.061,0.059,0.107,0.144,0.181,0.232,0.164,0.022,0.0,0.0
GSW,0.0,0.0,0.001,0.004,0.019,0.033,0.063,0.106,0.12,0.154,0.178,0.284,0.038,0.0,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.013,0.076,0.849,0.05,0.003
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.037,0.628,0.334
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.322,0.663
