team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
DEN,0.37,0.249,0.196,0.122,0.038,0.018,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIN,0.282,0.264,0.203,0.158,0.055,0.022,0.011,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKC,0.177,0.233,0.233,0.196,0.09,0.04,0.021,0.007,0.002,0.001,0.0,0.0,0.0,0.0,0.0
LAC,0.148,0.19,0.218,0.224,0.105,0.063,0.029,0.016,0.006,0.001,0.0,0.0,0.0,0.0,0.0
SAC,0.013,0.024,0.049,0.106,0.204,0.208,0.13,0.127,0.069,0.044,0.017,0.006,0.002,0.001,0.0
PHO,0.008,0.021,0.056,0.102,0.198,0.193,0.158,0.135,0.064,0.037,0.019,0.008,0.001,0.0,0.0
NOP,0.002,0.014,0.026,0.061,0.156,0.178,0.201,0.161,0.104,0.051,0.036,0.006,0.004,0.0,0.0
DAL,0.0,0.004,0.015,0.019,0.099,0.131,0.146,0.182,0.131,0.126,0.082,0.053,0.012,0.0,0.0
HOU,0.0,0.001,0.0,0.006,0.011,0.027,0.078,0.107,0.15,0.162,0.181,0.18,0.096,0.001,0.0
UTA,0.0,0.0,0.002,0.001,0.01,0.028,0.045,0.074,0.141,0.174,0.189,0.226,0.11,0.0,0.0
LAL,0.0,0.0,0.001,0.003,0.017,0.041,0.086,0.088,0.139,0.211,0.193,0.15,0.07,0.001,0.0
GSW,0.0,0.0,0.001,0.002,0.017,0.051,0.083,0.085,0.161,0.144,0.179,0.169,0.104,0.004,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.013,0.033,0.049,0.104,0.198,0.55,0.048,0.0
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.048,0.789,0.159
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.156,0.841
