team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.571,0.291,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIN,0.327,0.404,0.264,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKC,0.102,0.304,0.578,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIL,0.0,0.752,0.151,0.058,0.036,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.0,0.118,0.515,0.192,0.107,0.054,0.013,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORL,0.0,0.078,0.122,0.248,0.222,0.164,0.106,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYK,0.0,0.052,0.158,0.288,0.247,0.149,0.073,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAC,0.0,0.001,0.02,0.829,0.122,0.025,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IND,0.0,0.0,0.033,0.103,0.167,0.24,0.229,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIA,0.0,0.0,0.019,0.076,0.125,0.213,0.258,0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.0,0.0,0.002,0.035,0.096,0.177,0.321,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAL,0.0,0.0,0.0,0.114,0.659,0.184,0.034,0.008,0.001,0.0,0.0,0.0,0.0,0.0,0.0
PHO,0.0,0.0,0.0,0.036,0.169,0.452,0.205,0.094,0.041,0.003,0.0,0.0,0.0,0.0,0.0
NOP,0.0,0.0,0.0,0.0,0.031,0.16,0.288,0.234,0.202,0.085,0.0,0.0,0.0,0.0,0.0
LAL,0.0,0.0,0.0,0.0,0.011,0.094,0.251,0.288,0.23,0.126,0.0,0.0,0.0,0.0,0.0
SAC,0.0,0.0,0.0,0.0,0.008,0.084,0.192,0.28,0.296,0.14,0.0,0.0,0.0,0.0,0.0
GSW,0.0,0.0,0.0,0.0,0.0,0.001,0.027,0.096,0.23,0.646,0.0,0.0,0.0,0.0,0.0
CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867,0.133,0.0,0.0,0.0,0.0,0.0
ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.867,0.0,0.0,0.0,0.0,0.0
BRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861,0.139,0.0,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139,0.861,0.0,0.0
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.933,0.066
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804,0.196
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.804
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.934
