team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
DEN,0.455,0.215,0.137,0.086,0.054,0.03,0.015,0.005,0.0,0.001,0.001,0.001,0.0,0.0,0.0
MIN,0.246,0.238,0.175,0.123,0.089,0.056,0.042,0.018,0.006,0.005,0.002,0.0,0.0,0.0,0.0
GSW,0.112,0.2,0.155,0.163,0.118,0.108,0.05,0.047,0.024,0.015,0.005,0.002,0.0,0.001,0.0
DAL,0.052,0.082,0.138,0.118,0.14,0.137,0.109,0.067,0.074,0.042,0.028,0.01,0.002,0.001,0.0
LAC,0.051,0.093,0.106,0.119,0.122,0.143,0.127,0.094,0.065,0.038,0.026,0.008,0.007,0.001,0.0
PHO,0.049,0.086,0.135,0.137,0.147,0.125,0.101,0.086,0.067,0.031,0.019,0.012,0.003,0.002,0.0
OKC,0.026,0.049,0.076,0.126,0.114,0.13,0.142,0.119,0.085,0.059,0.037,0.025,0.006,0.005,0.001
NOP,0.004,0.006,0.01,0.032,0.043,0.045,0.097,0.112,0.142,0.157,0.131,0.105,0.074,0.029,0.013
HOU,0.003,0.019,0.028,0.041,0.068,0.085,0.102,0.151,0.155,0.139,0.097,0.062,0.032,0.012,0.006
SAC,0.002,0.007,0.02,0.027,0.046,0.065,0.092,0.119,0.12,0.145,0.13,0.105,0.063,0.043,0.016
LAL,0.0,0.005,0.015,0.022,0.046,0.053,0.087,0.112,0.128,0.15,0.151,0.11,0.065,0.04,0.016
MEM,0.0,0.0,0.004,0.005,0.009,0.015,0.017,0.033,0.063,0.085,0.141,0.186,0.195,0.163,0.084
POR,0.0,0.0,0.001,0.001,0.003,0.005,0.008,0.018,0.037,0.063,0.084,0.14,0.201,0.218,0.221
UTA,0.0,0.0,0.0,0.0,0.001,0.001,0.007,0.011,0.022,0.043,0.086,0.138,0.201,0.254,0.236
SAS,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.008,0.012,0.027,0.062,0.096,0.151,0.231,0.407
