team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MIN,0.703,0.172,0.068,0.033,0.015,0.006,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.16,0.341,0.193,0.119,0.068,0.047,0.035,0.018,0.014,0.003,0.002,0.0,0.0,0.0,0.0
OKC,0.069,0.174,0.187,0.139,0.138,0.094,0.083,0.048,0.03,0.024,0.014,0.0,0.0,0.0,0.0
LAC,0.022,0.106,0.161,0.141,0.134,0.118,0.106,0.085,0.062,0.041,0.023,0.001,0.0,0.0,0.0
HOU,0.018,0.067,0.094,0.134,0.122,0.122,0.099,0.112,0.092,0.075,0.053,0.011,0.001,0.0,0.0
DAL,0.01,0.035,0.073,0.098,0.117,0.101,0.128,0.132,0.114,0.097,0.08,0.015,0.0,0.0,0.0
SAC,0.009,0.038,0.06,0.107,0.105,0.129,0.119,0.118,0.126,0.107,0.074,0.007,0.001,0.0,0.0
LAL,0.005,0.027,0.07,0.08,0.097,0.117,0.129,0.13,0.11,0.13,0.095,0.009,0.001,0.0,0.0
PHO,0.002,0.025,0.047,0.066,0.081,0.1,0.103,0.119,0.161,0.146,0.13,0.019,0.001,0.0,0.0
NOP,0.002,0.01,0.029,0.055,0.076,0.096,0.115,0.119,0.127,0.161,0.184,0.024,0.002,0.0,0.0
GSW,0.0,0.005,0.018,0.028,0.047,0.068,0.079,0.116,0.157,0.183,0.235,0.06,0.004,0.0,0.0
UTA,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.006,0.032,0.091,0.649,0.17,0.04,0.007
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.016,0.154,0.506,0.244,0.077
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.022,0.157,0.367,0.452
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.029,0.157,0.349,0.464
