team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
DEN,0.934,0.065,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,0.627,0.347,0.023,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIL,0.363,0.564,0.059,0.011,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEM,0.062,0.782,0.123,0.015,0.011,0.004,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.009,0.06,0.414,0.341,0.125,0.038,0.011,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAC,0.004,0.092,0.432,0.191,0.114,0.07,0.038,0.03,0.014,0.008,0.004,0.002,0.001,0.0,0.0
CLE,0.001,0.024,0.411,0.394,0.122,0.045,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAC,0.0,0.022,0.11,0.161,0.177,0.172,0.12,0.079,0.076,0.043,0.025,0.01,0.005,0.0,0.0
PHO,0.0,0.021,0.17,0.23,0.173,0.132,0.109,0.061,0.04,0.034,0.016,0.011,0.003,0.0,0.0
DAL,0.0,0.013,0.085,0.157,0.183,0.146,0.13,0.098,0.097,0.037,0.033,0.015,0.006,0.0,0.0
BRK,0.0,0.003,0.061,0.134,0.331,0.287,0.124,0.044,0.014,0.002,0.0,0.0,0.0,0.0,0.0
GSW,0.0,0.003,0.041,0.085,0.133,0.151,0.128,0.132,0.113,0.092,0.067,0.038,0.017,0.0,0.0
NYK,0.0,0.002,0.027,0.092,0.308,0.353,0.152,0.048,0.016,0.001,0.001,0.0,0.0,0.0,0.0
UTA,0.0,0.002,0.011,0.035,0.052,0.063,0.092,0.13,0.115,0.138,0.135,0.12,0.107,0.0,0.0
MIN,0.0,0.0,0.009,0.026,0.037,0.066,0.117,0.123,0.112,0.149,0.138,0.136,0.087,0.0,0.0
NOP,0.0,0.0,0.008,0.05,0.053,0.083,0.102,0.113,0.141,0.128,0.114,0.131,0.077,0.0,0.0
LAL,0.0,0.0,0.005,0.026,0.031,0.051,0.072,0.104,0.116,0.121,0.169,0.152,0.153,0.0,0.0
POR,0.0,0.0,0.005,0.013,0.018,0.033,0.06,0.064,0.089,0.149,0.159,0.199,0.211,0.0,0.0
MIA,0.0,0.0,0.004,0.022,0.076,0.185,0.327,0.217,0.092,0.06,0.013,0.003,0.001,0.0,0.0
ATL,0.0,0.0,0.001,0.003,0.029,0.062,0.219,0.288,0.182,0.13,0.066,0.017,0.003,0.0,0.0
OKC,0.0,0.0,0.0,0.011,0.018,0.029,0.032,0.063,0.087,0.101,0.14,0.186,0.333,0.0,0.0
TOR,0.0,0.0,0.0,0.0,0.002,0.012,0.063,0.153,0.239,0.246,0.214,0.057,0.014,0.0,0.0
WAS,0.0,0.0,0.0,0.0,0.002,0.012,0.063,0.141,0.23,0.239,0.207,0.084,0.022,0.0,0.0
CHI,0.0,0.0,0.0,0.0,0.002,0.006,0.038,0.101,0.19,0.252,0.283,0.101,0.027,0.0,0.0
IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.03,0.053,0.169,0.502,0.239,0.003,0.0
ORL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.017,0.047,0.236,0.675,0.016,0.0
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.951,0.03
HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.45
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.55
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.97
