team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.891,0.096,0.012,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.095,0.655,0.174,0.047,0.02,0.005,0.002,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0
MIL,0.013,0.161,0.42,0.214,0.087,0.056,0.031,0.015,0.003,0.0,0.0,0.0,0.0,0.0,0.0
MIA,0.001,0.016,0.086,0.15,0.17,0.161,0.158,0.139,0.081,0.03,0.007,0.001,0.0,0.0,0.0
NYK,0.0,0.02,0.088,0.152,0.171,0.192,0.169,0.13,0.047,0.025,0.004,0.002,0.0,0.0,0.0
ORL,0.0,0.019,0.07,0.141,0.181,0.181,0.154,0.147,0.069,0.023,0.01,0.005,0.0,0.0,0.0
CLE,0.0,0.018,0.095,0.178,0.177,0.17,0.171,0.111,0.048,0.017,0.013,0.002,0.0,0.0,0.0
IND,0.0,0.014,0.052,0.109,0.16,0.177,0.192,0.168,0.079,0.027,0.01,0.012,0.0,0.0,0.0
ATL,0.0,0.001,0.001,0.005,0.018,0.029,0.055,0.121,0.235,0.225,0.173,0.133,0.004,0.0,0.0
TOR,0.0,0.0,0.002,0.0,0.003,0.006,0.022,0.053,0.15,0.205,0.253,0.292,0.014,0.0,0.0
BRK,0.0,0.0,0.0,0.002,0.004,0.018,0.026,0.071,0.172,0.243,0.247,0.207,0.01,0.0,0.0
CHI,0.0,0.0,0.0,0.001,0.009,0.005,0.02,0.045,0.115,0.204,0.278,0.306,0.017,0.0,0.0
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.038,0.789,0.138,0.03
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.108,0.49,0.4
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.372,0.57
