team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.759,0.141,0.053,0.022,0.009,0.003,0.008,0.003,0.0,0.002,0.0,0.0,0.0,0.0,0.0
PHI,0.135,0.365,0.164,0.112,0.072,0.051,0.043,0.022,0.016,0.008,0.006,0.005,0.001,0.0,0.0
ATL,0.034,0.124,0.127,0.142,0.111,0.108,0.093,0.077,0.065,0.038,0.037,0.025,0.014,0.004,0.001
MIL,0.027,0.08,0.141,0.147,0.125,0.086,0.087,0.08,0.067,0.057,0.04,0.031,0.018,0.011,0.003
NYK,0.013,0.089,0.13,0.139,0.125,0.109,0.092,0.095,0.078,0.048,0.041,0.024,0.011,0.006,0.0
ORL,0.013,0.058,0.075,0.085,0.092,0.102,0.104,0.111,0.108,0.078,0.069,0.049,0.037,0.016,0.003
CLE,0.008,0.049,0.093,0.107,0.11,0.115,0.095,0.098,0.076,0.062,0.077,0.052,0.038,0.017,0.003
BRK,0.004,0.044,0.078,0.064,0.105,0.115,0.105,0.099,0.106,0.095,0.075,0.056,0.034,0.016,0.004
IND,0.003,0.016,0.055,0.062,0.068,0.092,0.08,0.099,0.101,0.112,0.09,0.087,0.072,0.048,0.015
MIA,0.002,0.015,0.043,0.053,0.074,0.076,0.108,0.079,0.1,0.116,0.119,0.095,0.069,0.036,0.015
TOR,0.002,0.013,0.016,0.034,0.056,0.064,0.075,0.096,0.103,0.104,0.123,0.123,0.096,0.062,0.033
DET,0.0,0.003,0.01,0.013,0.016,0.03,0.046,0.063,0.058,0.112,0.114,0.148,0.154,0.159,0.074
CHI,0.0,0.002,0.01,0.012,0.026,0.032,0.043,0.048,0.052,0.079,0.106,0.12,0.178,0.165,0.127
CHO,0.0,0.001,0.005,0.007,0.01,0.015,0.019,0.024,0.058,0.065,0.086,0.114,0.172,0.231,0.193
WAS,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.006,0.012,0.024,0.017,0.071,0.106,0.229,0.529
