team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.993,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIL,0.005,0.56,0.318,0.076,0.029,0.009,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.002,0.373,0.428,0.112,0.046,0.021,0.014,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIA,0.0,0.016,0.062,0.174,0.23,0.191,0.176,0.134,0.016,0.001,0.0,0.0,0.0,0.0,0.0
PHI,0.0,0.016,0.047,0.151,0.162,0.192,0.226,0.188,0.016,0.002,0.0,0.0,0.0,0.0,0.0
NYK,0.0,0.015,0.069,0.252,0.212,0.202,0.15,0.084,0.016,0.0,0.0,0.0,0.0,0.0,0.0
ORL,0.0,0.013,0.06,0.178,0.221,0.216,0.184,0.116,0.011,0.001,0.0,0.0,0.0,0.0,0.0
IND,0.0,0.0,0.016,0.055,0.099,0.161,0.229,0.376,0.058,0.006,0.0,0.0,0.0,0.0,0.0
CHI,0.0,0.0,0.0,0.002,0.001,0.008,0.016,0.082,0.604,0.224,0.055,0.008,0.0,0.0,0.0
ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.014,0.218,0.495,0.218,0.052,0.0,0.0,0.0
BRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.047,0.219,0.5,0.233,0.0,0.0,0.0
TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.052,0.227,0.704,0.003,0.0,0.0
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.921,0.069,0.007
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.43,0.529
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.501,0.464
