team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MIN,0.397,0.265,0.193,0.116,0.026,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKC,0.306,0.329,0.234,0.093,0.025,0.008,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.228,0.243,0.265,0.203,0.046,0.011,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0
LAC,0.068,0.14,0.244,0.327,0.125,0.058,0.024,0.012,0.002,0.0,0.0,0.0,0.0,0.0,0.0
NOP,0.001,0.012,0.025,0.104,0.258,0.217,0.164,0.128,0.059,0.026,0.006,0.0,0.0,0.0,0.0
PHO,0.0,0.008,0.02,0.07,0.188,0.211,0.21,0.139,0.102,0.048,0.004,0.0,0.0,0.0,0.0
SAC,0.0,0.003,0.011,0.064,0.171,0.196,0.196,0.169,0.109,0.074,0.006,0.001,0.0,0.0,0.0
DAL,0.0,0.0,0.007,0.015,0.101,0.165,0.19,0.18,0.201,0.121,0.017,0.003,0.0,0.0,0.0
GSW,0.0,0.0,0.001,0.006,0.044,0.082,0.128,0.193,0.248,0.242,0.051,0.005,0.0,0.0,0.0
LAL,0.0,0.0,0.0,0.002,0.016,0.049,0.084,0.165,0.251,0.354,0.07,0.007,0.002,0.0,0.0
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.011,0.075,0.405,0.437,0.066,0.0,0.0
HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.016,0.059,0.422,0.427,0.072,0.0,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.019,0.119,0.832,0.029,0.0
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.028,0.869,0.102
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.898
