team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MIN,0.448,0.323,0.223,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.329,0.323,0.333,0.014,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKC,0.223,0.351,0.416,0.007,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAC,0.0,0.003,0.023,0.623,0.241,0.079,0.022,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOP,0.0,0.0,0.003,0.226,0.391,0.249,0.096,0.027,0.008,0.0,0.0,0.0,0.0,0.0,0.0
DAL,0.0,0.0,0.002,0.104,0.294,0.388,0.144,0.044,0.019,0.004,0.001,0.0,0.0,0.0,0.0
PHO,0.0,0.0,0.0,0.015,0.052,0.162,0.328,0.277,0.136,0.028,0.002,0.0,0.0,0.0,0.0
SAC,0.0,0.0,0.0,0.005,0.017,0.101,0.312,0.319,0.17,0.064,0.012,0.0,0.0,0.0,0.0
GSW,0.0,0.0,0.0,0.0,0.001,0.001,0.027,0.105,0.259,0.432,0.175,0.0,0.0,0.0,0.0
LAL,0.0,0.0,0.0,0.0,0.0,0.02,0.068,0.2,0.362,0.289,0.061,0.0,0.0,0.0,0.0
HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.019,0.046,0.183,0.749,0.0,0.0,0.0,0.0
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956,0.044,0.0,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.954,0.002,0.0
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.654,0.345
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.344,0.655
