team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.957,0.041,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIN,0.619,0.22,0.097,0.045,0.016,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.222,0.344,0.252,0.1,0.04,0.025,0.012,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0
OKC,0.085,0.224,0.265,0.217,0.094,0.048,0.029,0.022,0.011,0.004,0.001,0.0,0.0,0.0,0.0
LAC,0.06,0.156,0.21,0.237,0.145,0.074,0.053,0.031,0.015,0.013,0.004,0.002,0.0,0.0,0.0
PHI,0.032,0.554,0.237,0.097,0.049,0.019,0.006,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0
MIL,0.008,0.255,0.303,0.193,0.123,0.052,0.041,0.018,0.006,0.001,0.0,0.0,0.0,0.0,0.0
PHO,0.005,0.012,0.024,0.073,0.104,0.127,0.129,0.136,0.123,0.121,0.108,0.034,0.004,0.0,0.0
NOP,0.004,0.007,0.024,0.057,0.116,0.134,0.157,0.136,0.13,0.124,0.089,0.018,0.004,0.0,0.0
ORL,0.002,0.039,0.109,0.155,0.172,0.174,0.172,0.113,0.042,0.014,0.008,0.0,0.0,0.0,0.0
SAC,0.002,0.016,0.047,0.09,0.151,0.154,0.136,0.118,0.119,0.086,0.068,0.013,0.0,0.0,0.0
HOU,0.002,0.007,0.034,0.07,0.124,0.147,0.126,0.133,0.135,0.1,0.086,0.033,0.003,0.0,0.0
CLE,0.001,0.038,0.106,0.15,0.16,0.184,0.182,0.107,0.045,0.018,0.008,0.001,0.0,0.0,0.0
DAL,0.001,0.01,0.032,0.071,0.135,0.165,0.142,0.124,0.126,0.104,0.067,0.02,0.003,0.0,0.0
NYK,0.0,0.061,0.142,0.212,0.194,0.162,0.12,0.072,0.026,0.009,0.002,0.0,0.0,0.0,0.0
MIA,0.0,0.006,0.059,0.094,0.146,0.171,0.171,0.209,0.092,0.024,0.024,0.004,0.0,0.0,0.0
IND,0.0,0.006,0.042,0.094,0.133,0.185,0.194,0.196,0.092,0.034,0.021,0.003,0.0,0.0,0.0
LAL,0.0,0.003,0.007,0.016,0.035,0.049,0.099,0.131,0.139,0.172,0.207,0.132,0.01,0.0,0.0
GSW,0.0,0.001,0.007,0.022,0.035,0.068,0.097,0.126,0.15,0.168,0.187,0.127,0.012,0.0,0.0
UTA,0.0,0.0,0.001,0.002,0.005,0.007,0.019,0.039,0.05,0.1,0.173,0.528,0.075,0.001,0.0
BRK,0.0,0.0,0.001,0.001,0.009,0.023,0.029,0.091,0.203,0.248,0.218,0.175,0.002,0.0,0.0
ATL,0.0,0.0,0.0,0.003,0.01,0.02,0.049,0.092,0.232,0.251,0.205,0.136,0.002,0.0,0.0
TOR,0.0,0.0,0.0,0.0,0.003,0.001,0.013,0.04,0.123,0.169,0.245,0.39,0.016,0.0,0.0
CHI,0.0,0.0,0.0,0.0,0.001,0.009,0.023,0.057,0.138,0.231,0.263,0.273,0.005,0.0,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.01,0.093,0.818,0.063,0.007
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.017,0.794,0.15,0.032
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.093,0.485,0.421
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.365,0.547
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.669,0.273
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.267,0.72
