team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.749,0.208,0.032,0.009,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIN,0.533,0.269,0.116,0.039,0.02,0.012,0.007,0.001,0.003,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.296,0.338,0.17,0.077,0.051,0.037,0.014,0.009,0.003,0.002,0.003,0.0,0.0,0.0,0.0
PHI,0.211,0.507,0.154,0.072,0.029,0.016,0.005,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKC,0.06,0.099,0.169,0.15,0.125,0.107,0.089,0.073,0.056,0.042,0.022,0.008,0.0,0.0,0.0
PHO,0.042,0.12,0.163,0.156,0.146,0.109,0.09,0.075,0.044,0.032,0.021,0.002,0.0,0.0,0.0
DAL,0.02,0.057,0.111,0.138,0.128,0.119,0.095,0.109,0.087,0.062,0.051,0.022,0.001,0.0,0.0
MIL,0.017,0.081,0.231,0.198,0.162,0.11,0.08,0.057,0.029,0.029,0.005,0.001,0.0,0.0,0.0
ORL,0.016,0.097,0.237,0.177,0.144,0.107,0.085,0.056,0.053,0.019,0.009,0.0,0.0,0.0,0.0
SAC,0.014,0.029,0.068,0.09,0.117,0.13,0.117,0.114,0.108,0.115,0.078,0.02,0.0,0.0,0.0
HOU,0.012,0.021,0.057,0.099,0.11,0.112,0.144,0.131,0.099,0.096,0.092,0.022,0.005,0.0,0.0
LAL,0.009,0.02,0.057,0.082,0.092,0.105,0.105,0.127,0.132,0.129,0.106,0.033,0.003,0.0,0.0
LAC,0.007,0.027,0.048,0.078,0.088,0.126,0.119,0.111,0.121,0.128,0.101,0.041,0.005,0.0,0.0
NYK,0.005,0.044,0.121,0.166,0.147,0.152,0.109,0.1,0.07,0.057,0.025,0.004,0.0,0.0,0.0
NOP,0.004,0.006,0.014,0.036,0.04,0.044,0.082,0.102,0.164,0.163,0.228,0.101,0.013,0.003,0.0
GSW,0.003,0.014,0.026,0.054,0.078,0.09,0.124,0.124,0.139,0.152,0.124,0.065,0.006,0.001,0.0
IND,0.002,0.004,0.033,0.076,0.099,0.119,0.13,0.135,0.169,0.112,0.096,0.021,0.004,0.0,0.0
CLE,0.0,0.038,0.096,0.13,0.146,0.153,0.143,0.101,0.091,0.069,0.026,0.007,0.0,0.0,0.0
MIA,0.0,0.011,0.044,0.083,0.116,0.136,0.128,0.152,0.134,0.112,0.071,0.012,0.001,0.0,0.0
BRK,0.0,0.007,0.019,0.037,0.057,0.074,0.112,0.137,0.143,0.189,0.165,0.053,0.005,0.001,0.001
ATL,0.0,0.003,0.025,0.035,0.068,0.098,0.139,0.154,0.188,0.154,0.098,0.032,0.004,0.002,0.0
TOR,0.0,0.0,0.008,0.016,0.03,0.035,0.067,0.097,0.106,0.191,0.303,0.119,0.026,0.002,0.0
UTA,0.0,0.0,0.001,0.001,0.005,0.009,0.013,0.023,0.042,0.067,0.152,0.502,0.139,0.038,0.008
CHI,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.005,0.016,0.054,0.176,0.503,0.169,0.064,0.01
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.011,0.021,0.12,0.424,0.262,0.158
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.017,0.147,0.41,0.338,0.081
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.009,0.086,0.315,0.392,0.19
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.031,0.207,0.326,0.434
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.197,0.37,0.4
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.066,0.201,0.718
