team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.517,0.299,0.179,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIN,0.375,0.385,0.236,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKC,0.107,0.314,0.554,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAC,0.001,0.002,0.03,0.839,0.098,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIL,0.0,0.611,0.246,0.085,0.051,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.0,0.28,0.472,0.157,0.062,0.02,0.007,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYK,0.0,0.055,0.144,0.331,0.228,0.143,0.065,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORL,0.0,0.051,0.1,0.274,0.242,0.192,0.104,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IND,0.0,0.002,0.024,0.085,0.188,0.257,0.259,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIA,0.0,0.001,0.014,0.052,0.153,0.249,0.287,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAL,0.0,0.0,0.001,0.104,0.691,0.168,0.031,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHO,0.0,0.0,0.0,0.022,0.152,0.465,0.227,0.095,0.037,0.002,0.0,0.0,0.0,0.0,0.0
PHI,0.0,0.0,0.0,0.016,0.076,0.132,0.278,0.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOP,0.0,0.0,0.0,0.001,0.042,0.19,0.332,0.221,0.153,0.061,0.0,0.0,0.0,0.0,0.0
SAC,0.0,0.0,0.0,0.0,0.014,0.101,0.221,0.3,0.261,0.103,0.0,0.0,0.0,0.0,0.0
LAL,0.0,0.0,0.0,0.0,0.003,0.046,0.157,0.271,0.292,0.231,0.0,0.0,0.0,0.0,0.0
GSW,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.108,0.257,0.602,0.001,0.0,0.0,0.0,0.0
CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775,0.225,0.0,0.0,0.0,0.0,0.0
ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.775,0.0,0.0,0.0,0.0,0.0
HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.999,0.0,0.0,0.0,0.0
BRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789,0.211,0.0,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.789,0.0,0.0
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.88,0.117
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804,0.196
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.804
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.883
