team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MIN,0.483,0.282,0.154,0.051,0.02,0.007,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.329,0.335,0.193,0.081,0.025,0.017,0.01,0.005,0.003,0.001,0.001,0.0,0.0,0.0,0.0
OKC,0.129,0.22,0.274,0.179,0.089,0.061,0.021,0.017,0.004,0.004,0.002,0.0,0.0,0.0,0.0
LAC,0.044,0.092,0.172,0.212,0.169,0.129,0.073,0.047,0.031,0.025,0.005,0.001,0.0,0.0,0.0
NOP,0.006,0.017,0.055,0.105,0.143,0.131,0.142,0.128,0.12,0.091,0.046,0.014,0.002,0.0,0.0
SAC,0.005,0.018,0.047,0.1,0.126,0.123,0.141,0.129,0.108,0.096,0.071,0.035,0.001,0.0,0.0
DAL,0.002,0.012,0.036,0.078,0.118,0.122,0.125,0.136,0.138,0.11,0.095,0.025,0.003,0.0,0.0
HOU,0.002,0.011,0.033,0.079,0.117,0.149,0.144,0.147,0.123,0.098,0.063,0.032,0.002,0.0,0.0
PHO,0.0,0.008,0.021,0.049,0.072,0.104,0.134,0.133,0.136,0.151,0.138,0.051,0.002,0.001,0.0
LAL,0.0,0.004,0.008,0.046,0.064,0.083,0.101,0.127,0.153,0.153,0.17,0.085,0.006,0.0,0.0
GSW,0.0,0.001,0.007,0.019,0.053,0.063,0.09,0.112,0.136,0.174,0.202,0.123,0.019,0.001,0.0
UTA,0.0,0.0,0.0,0.001,0.004,0.011,0.016,0.019,0.048,0.092,0.186,0.549,0.071,0.003,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.021,0.081,0.756,0.118,0.019
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.108,0.615,0.273
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.262,0.708
