team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.76,0.141,0.047,0.025,0.014,0.005,0.004,0.003,0.0,0.0,0.001,0.0,0.0,0.0,0.0
DEN,0.283,0.168,0.15,0.103,0.094,0.062,0.054,0.033,0.021,0.016,0.01,0.005,0.001,0.0,0.0
LAC,0.183,0.154,0.133,0.137,0.089,0.054,0.076,0.065,0.048,0.021,0.025,0.009,0.005,0.001,0.0
GSW,0.156,0.152,0.128,0.139,0.104,0.102,0.073,0.045,0.046,0.028,0.01,0.007,0.007,0.003,0.0
PHI,0.135,0.332,0.17,0.126,0.079,0.057,0.03,0.034,0.017,0.007,0.008,0.001,0.004,0.0,0.0
DAL,0.096,0.105,0.112,0.109,0.108,0.108,0.093,0.083,0.059,0.056,0.038,0.019,0.008,0.003,0.003
PHO,0.08,0.098,0.123,0.097,0.108,0.1,0.112,0.098,0.067,0.046,0.039,0.019,0.008,0.004,0.001
MIN,0.057,0.07,0.075,0.1,0.093,0.1,0.108,0.095,0.096,0.083,0.054,0.04,0.02,0.008,0.001
LAL,0.052,0.061,0.064,0.083,0.082,0.105,0.115,0.114,0.093,0.09,0.079,0.039,0.017,0.004,0.002
SAC,0.04,0.063,0.076,0.067,0.089,0.096,0.112,0.1,0.102,0.086,0.067,0.06,0.024,0.013,0.005
ATL,0.034,0.113,0.152,0.144,0.118,0.103,0.095,0.082,0.055,0.046,0.022,0.015,0.011,0.008,0.002
NOP,0.028,0.074,0.065,0.079,0.101,0.125,0.075,0.1,0.1,0.095,0.071,0.05,0.025,0.011,0.001
MIL,0.027,0.088,0.123,0.121,0.106,0.095,0.098,0.083,0.082,0.059,0.046,0.038,0.024,0.007,0.003
OKC,0.02,0.048,0.061,0.067,0.088,0.071,0.079,0.127,0.107,0.103,0.09,0.068,0.048,0.017,0.006
NYK,0.019,0.102,0.137,0.123,0.121,0.118,0.105,0.082,0.059,0.062,0.03,0.023,0.013,0.003,0.003
CLE,0.01,0.065,0.092,0.092,0.128,0.113,0.106,0.093,0.1,0.053,0.057,0.052,0.026,0.009,0.004
ORL,0.007,0.072,0.092,0.118,0.097,0.118,0.097,0.099,0.089,0.077,0.047,0.046,0.025,0.008,0.008
BRK,0.006,0.028,0.069,0.075,0.085,0.088,0.115,0.1,0.09,0.089,0.092,0.069,0.051,0.033,0.01
SAS,0.002,0.001,0.002,0.004,0.007,0.016,0.02,0.02,0.042,0.059,0.084,0.157,0.193,0.2,0.193
IND,0.001,0.019,0.041,0.047,0.066,0.071,0.063,0.095,0.094,0.103,0.092,0.103,0.095,0.063,0.047
CHI,0.001,0.005,0.013,0.014,0.026,0.029,0.044,0.054,0.051,0.096,0.124,0.119,0.169,0.153,0.102
MEM,0.001,0.003,0.003,0.005,0.012,0.014,0.024,0.037,0.062,0.102,0.123,0.146,0.18,0.151,0.137
UTA,0.001,0.002,0.005,0.006,0.012,0.024,0.032,0.039,0.077,0.09,0.145,0.152,0.144,0.157,0.114
POR,0.001,0.001,0.002,0.0,0.005,0.011,0.017,0.028,0.045,0.078,0.097,0.13,0.182,0.191,0.212
MIA,0.0,0.016,0.027,0.053,0.065,0.07,0.084,0.093,0.118,0.109,0.117,0.094,0.068,0.064,0.022
TOR,0.0,0.012,0.02,0.037,0.056,0.071,0.084,0.079,0.099,0.124,0.12,0.108,0.1,0.062,0.028
DET,0.0,0.004,0.012,0.015,0.029,0.033,0.052,0.063,0.092,0.096,0.122,0.131,0.133,0.14,0.078
WAS,0.0,0.002,0.0,0.005,0.001,0.009,0.006,0.009,0.013,0.026,0.041,0.077,0.111,0.228,0.472
CHO,0.0,0.001,0.005,0.005,0.009,0.02,0.017,0.031,0.041,0.053,0.081,0.124,0.17,0.222,0.221
HOU,0.0,0.0,0.001,0.004,0.008,0.012,0.01,0.016,0.035,0.047,0.068,0.099,0.138,0.237,0.325
