team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.97,0.027,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.023,0.527,0.255,0.11,0.053,0.022,0.006,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIL,0.005,0.272,0.311,0.181,0.11,0.061,0.039,0.014,0.004,0.002,0.001,0.0,0.0,0.0,0.0
ORL,0.002,0.055,0.123,0.18,0.182,0.185,0.125,0.099,0.039,0.008,0.001,0.001,0.0,0.0,0.0
NYK,0.0,0.063,0.13,0.211,0.184,0.169,0.128,0.084,0.022,0.008,0.001,0.0,0.0,0.0,0.0
CLE,0.0,0.035,0.095,0.146,0.18,0.184,0.174,0.131,0.037,0.011,0.007,0.0,0.0,0.0,0.0
IND,0.0,0.011,0.038,0.084,0.136,0.168,0.218,0.225,0.067,0.036,0.012,0.005,0.0,0.0,0.0
MIA,0.0,0.01,0.044,0.084,0.141,0.178,0.22,0.206,0.063,0.04,0.012,0.002,0.0,0.0,0.0
CHI,0.0,0.0,0.001,0.0,0.002,0.004,0.016,0.044,0.172,0.218,0.258,0.279,0.006,0.0,0.0
ATL,0.0,0.0,0.0,0.002,0.005,0.015,0.034,0.08,0.215,0.238,0.219,0.191,0.001,0.0,0.0
BRK,0.0,0.0,0.0,0.002,0.004,0.008,0.028,0.053,0.201,0.219,0.253,0.231,0.001,0.0,0.0
TOR,0.0,0.0,0.0,0.0,0.003,0.006,0.012,0.06,0.18,0.22,0.235,0.276,0.008,0.0,0.0
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.015,0.836,0.121,0.027
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.5,0.418
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.379,0.555
