team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.889,0.102,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.095,0.638,0.185,0.044,0.02,0.01,0.007,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIL,0.015,0.166,0.435,0.18,0.107,0.051,0.031,0.012,0.002,0.001,0.0,0.0,0.0,0.0,0.0
MIA,0.001,0.015,0.062,0.144,0.156,0.194,0.176,0.139,0.065,0.033,0.009,0.006,0.0,0.0,0.0
NYK,0.0,0.028,0.088,0.195,0.171,0.18,0.149,0.094,0.057,0.026,0.008,0.004,0.0,0.0,0.0
CLE,0.0,0.027,0.093,0.193,0.186,0.172,0.157,0.113,0.046,0.006,0.005,0.002,0.0,0.0,0.0
ORL,0.0,0.014,0.079,0.14,0.178,0.169,0.161,0.156,0.061,0.028,0.013,0.001,0.0,0.0,0.0
IND,0.0,0.01,0.049,0.1,0.16,0.176,0.181,0.174,0.088,0.037,0.019,0.006,0.0,0.0,0.0
ATL,0.0,0.0,0.0,0.004,0.01,0.027,0.061,0.123,0.246,0.235,0.171,0.121,0.002,0.0,0.0
TOR,0.0,0.0,0.0,0.0,0.005,0.005,0.023,0.053,0.122,0.194,0.251,0.333,0.014,0.0,0.0
BRK,0.0,0.0,0.0,0.0,0.004,0.008,0.03,0.082,0.192,0.231,0.247,0.201,0.005,0.0,0.0
CHI,0.0,0.0,0.0,0.0,0.003,0.008,0.024,0.053,0.121,0.208,0.274,0.299,0.01,0.0,0.0
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.024,0.788,0.146,0.038
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.068,0.382,0.548
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.113,0.472,0.414
