team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.836,0.142,0.019,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIN,0.643,0.23,0.069,0.035,0.016,0.005,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.226,0.356,0.206,0.1,0.061,0.028,0.013,0.004,0.004,0.002,0.0,0.0,0.0,0.0,0.0
PHI,0.125,0.605,0.168,0.069,0.02,0.008,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKC,0.071,0.19,0.247,0.183,0.116,0.065,0.045,0.042,0.026,0.01,0.004,0.001,0.0,0.0,0.0
LAC,0.032,0.116,0.19,0.162,0.146,0.107,0.088,0.073,0.046,0.029,0.01,0.001,0.0,0.0,0.0
MIL,0.029,0.158,0.369,0.2,0.101,0.077,0.041,0.015,0.009,0.0,0.001,0.0,0.0,0.0,0.0
HOU,0.007,0.025,0.055,0.113,0.122,0.138,0.131,0.12,0.118,0.085,0.074,0.011,0.001,0.0,0.0
SAC,0.007,0.022,0.069,0.117,0.131,0.134,0.141,0.116,0.108,0.096,0.053,0.006,0.0,0.0,0.0
NYK,0.006,0.042,0.149,0.187,0.191,0.163,0.122,0.078,0.038,0.014,0.009,0.001,0.0,0.0,0.0
NOP,0.006,0.022,0.05,0.075,0.093,0.113,0.12,0.13,0.119,0.144,0.107,0.021,0.0,0.0,0.0
DAL,0.005,0.013,0.034,0.06,0.078,0.108,0.134,0.12,0.136,0.142,0.132,0.035,0.003,0.0,0.0
ORL,0.003,0.021,0.114,0.194,0.194,0.152,0.144,0.088,0.053,0.022,0.013,0.002,0.0,0.0,0.0
GSW,0.002,0.006,0.026,0.045,0.079,0.099,0.104,0.141,0.146,0.141,0.159,0.049,0.003,0.0,0.0
MIA,0.001,0.012,0.055,0.103,0.156,0.167,0.183,0.124,0.111,0.059,0.02,0.009,0.0,0.0,0.0
LAL,0.001,0.011,0.031,0.06,0.077,0.11,0.112,0.127,0.147,0.143,0.146,0.034,0.001,0.0,0.0
CLE,0.0,0.019,0.098,0.163,0.19,0.175,0.128,0.098,0.057,0.043,0.016,0.013,0.0,0.0,0.0
PHO,0.0,0.009,0.023,0.05,0.08,0.088,0.108,0.126,0.135,0.165,0.187,0.023,0.006,0.0,0.0
ATL,0.0,0.001,0.005,0.015,0.034,0.062,0.08,0.15,0.186,0.219,0.138,0.107,0.003,0.0,0.0
IND,0.0,0.0,0.018,0.045,0.088,0.119,0.153,0.18,0.159,0.116,0.084,0.037,0.001,0.0,0.0
BRK,0.0,0.0,0.004,0.018,0.016,0.051,0.094,0.142,0.176,0.186,0.186,0.122,0.005,0.0,0.0
CHI,0.0,0.0,0.001,0.002,0.005,0.015,0.024,0.065,0.119,0.169,0.27,0.321,0.009,0.0,0.0
TOR,0.0,0.0,0.0,0.001,0.005,0.011,0.027,0.059,0.091,0.172,0.256,0.351,0.025,0.002,0.0
UTA,0.0,0.0,0.0,0.0,0.001,0.005,0.002,0.001,0.015,0.038,0.111,0.605,0.195,0.025,0.002
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.006,0.035,0.753,0.165,0.04
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.016,0.193,0.58,0.164,0.042
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.01,0.114,0.445,0.43
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.122,0.447,0.429
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.097,0.366,0.526
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.082,0.386,0.531
