team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.911,0.078,0.01,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.067,0.636,0.195,0.067,0.018,0.007,0.009,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIL,0.022,0.198,0.418,0.186,0.087,0.061,0.018,0.006,0.003,0.001,0.0,0.0,0.0,0.0,0.0
NYK,0.0,0.03,0.082,0.156,0.196,0.186,0.151,0.093,0.058,0.027,0.019,0.002,0.0,0.0,0.0
CLE,0.0,0.023,0.099,0.2,0.208,0.174,0.129,0.094,0.046,0.016,0.009,0.002,0.0,0.0,0.0
ORL,0.0,0.019,0.108,0.189,0.182,0.174,0.155,0.084,0.057,0.023,0.007,0.002,0.0,0.0,0.0
MIA,0.0,0.011,0.063,0.145,0.182,0.173,0.182,0.143,0.06,0.031,0.007,0.003,0.0,0.0,0.0
IND,0.0,0.004,0.023,0.043,0.08,0.118,0.178,0.224,0.16,0.105,0.05,0.015,0.0,0.0,0.0
BRK,0.0,0.001,0.001,0.01,0.02,0.058,0.068,0.154,0.221,0.209,0.163,0.094,0.001,0.0,0.0
ATL,0.0,0.0,0.001,0.003,0.018,0.036,0.071,0.125,0.188,0.235,0.196,0.123,0.004,0.0,0.0
CHI,0.0,0.0,0.0,0.001,0.005,0.005,0.022,0.034,0.087,0.176,0.289,0.36,0.021,0.0,0.0
TOR,0.0,0.0,0.0,0.0,0.003,0.008,0.017,0.042,0.12,0.176,0.257,0.363,0.014,0.0,0.0
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.035,0.751,0.172,0.038
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.133,0.44,0.426
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.388,0.536
