team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
DEN,0.846,0.12,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIL,0.709,0.213,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,0.198,0.52,0.275,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEM,0.098,0.597,0.297,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.093,0.265,0.602,0.039,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAC,0.056,0.282,0.634,0.026,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.0,0.002,0.044,0.821,0.112,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHO,0.0,0.001,0.031,0.628,0.204,0.071,0.038,0.014,0.008,0.005,0.0,0.0,0.0,0.0,0.0
LAC,0.0,0.0,0.003,0.177,0.293,0.202,0.147,0.075,0.049,0.024,0.023,0.007,0.0,0.0,0.0
DAL,0.0,0.0,0.001,0.08,0.211,0.27,0.17,0.12,0.077,0.038,0.023,0.01,0.0,0.0,0.0
BRK,0.0,0.0,0.001,0.03,0.304,0.591,0.068,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0
NYK,0.0,0.0,0.0,0.103,0.572,0.3,0.024,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSW,0.0,0.0,0.0,0.041,0.146,0.186,0.206,0.178,0.128,0.057,0.045,0.011,0.002,0.0,0.0
OKC,0.0,0.0,0.0,0.015,0.052,0.056,0.087,0.134,0.137,0.155,0.159,0.145,0.06,0.0,0.0
LAL,0.0,0.0,0.0,0.009,0.032,0.065,0.105,0.141,0.162,0.165,0.144,0.13,0.047,0.0,0.0
MIN,0.0,0.0,0.0,0.008,0.027,0.078,0.115,0.14,0.17,0.158,0.165,0.099,0.04,0.0,0.0
NOP,0.0,0.0,0.0,0.004,0.019,0.036,0.065,0.093,0.122,0.171,0.165,0.217,0.108,0.0,0.0
UTA,0.0,0.0,0.0,0.004,0.014,0.036,0.065,0.093,0.127,0.184,0.187,0.191,0.099,0.0,0.0
MIA,0.0,0.0,0.0,0.0,0.011,0.074,0.601,0.232,0.07,0.012,0.0,0.0,0.0,0.0,0.0
ATL,0.0,0.0,0.0,0.0,0.0,0.012,0.186,0.379,0.279,0.101,0.036,0.007,0.0,0.0,0.0
TOR,0.0,0.0,0.0,0.0,0.0,0.002,0.096,0.27,0.376,0.157,0.083,0.016,0.0,0.0,0.0
CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.08,0.176,0.377,0.241,0.101,0.002,0.0,0.0
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.012,0.02,0.043,0.089,0.19,0.644,0.0,0.0
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.03,0.082,0.273,0.411,0.186,0.017,0.0,0.0
IND,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.016,0.079,0.222,0.612,0.067,0.0,0.0
ORL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.078,0.914,0.0,0.0
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001
HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603,0.397
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397,0.603
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.999
