team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MIN,0.6,0.216,0.092,0.041,0.021,0.017,0.006,0.004,0.001,0.001,0.001,0.0,0.0,0.0,0.0
DEN,0.248,0.337,0.175,0.101,0.05,0.04,0.019,0.019,0.007,0.003,0.001,0.0,0.0,0.0,0.0
OKC,0.057,0.127,0.18,0.167,0.117,0.102,0.072,0.064,0.051,0.035,0.026,0.002,0.0,0.0,0.0
LAC,0.021,0.088,0.118,0.115,0.12,0.128,0.13,0.09,0.083,0.059,0.042,0.006,0.0,0.0,0.0
LAL,0.02,0.063,0.098,0.114,0.126,0.112,0.112,0.106,0.092,0.089,0.055,0.011,0.002,0.0,0.0
HOU,0.018,0.054,0.092,0.134,0.122,0.11,0.104,0.13,0.097,0.071,0.058,0.009,0.001,0.0,0.0
DAL,0.011,0.039,0.071,0.085,0.104,0.108,0.119,0.113,0.124,0.11,0.099,0.016,0.001,0.0,0.0
PHO,0.01,0.026,0.082,0.088,0.118,0.125,0.112,0.116,0.102,0.111,0.095,0.014,0.001,0.0,0.0
SAC,0.009,0.033,0.046,0.076,0.095,0.115,0.114,0.122,0.151,0.109,0.101,0.024,0.005,0.0,0.0
NOP,0.005,0.008,0.032,0.059,0.069,0.086,0.115,0.133,0.137,0.175,0.142,0.037,0.002,0.0,0.0
GSW,0.001,0.009,0.014,0.02,0.058,0.056,0.093,0.092,0.134,0.189,0.242,0.084,0.008,0.0,0.0
UTA,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.01,0.02,0.044,0.115,0.586,0.184,0.03,0.006
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.02,0.171,0.525,0.197,0.082
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.011,0.12,0.341,0.526
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.029,0.151,0.432,0.386
