team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.877,0.101,0.02,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.091,0.597,0.203,0.064,0.026,0.01,0.007,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0
MIL,0.024,0.2,0.395,0.202,0.103,0.044,0.023,0.006,0.002,0.001,0.0,0.0,0.0,0.0,0.0
CLE,0.003,0.032,0.093,0.187,0.208,0.181,0.12,0.094,0.048,0.023,0.008,0.003,0.0,0.0,0.0
NYK,0.003,0.024,0.088,0.174,0.185,0.178,0.169,0.094,0.039,0.031,0.011,0.004,0.0,0.0,0.0
ORL,0.002,0.039,0.14,0.206,0.226,0.154,0.107,0.068,0.04,0.013,0.004,0.001,0.0,0.0,0.0
MIA,0.0,0.007,0.042,0.097,0.138,0.19,0.189,0.163,0.1,0.051,0.016,0.007,0.0,0.0,0.0
IND,0.0,0.0,0.013,0.043,0.061,0.105,0.173,0.186,0.151,0.126,0.094,0.048,0.0,0.0,0.0
BRK,0.0,0.0,0.004,0.012,0.025,0.049,0.09,0.15,0.208,0.224,0.144,0.092,0.002,0.0,0.0
ATL,0.0,0.0,0.001,0.007,0.021,0.06,0.08,0.141,0.191,0.228,0.165,0.101,0.005,0.0,0.0
CHI,0.0,0.0,0.001,0.004,0.004,0.012,0.022,0.053,0.117,0.17,0.287,0.305,0.024,0.001,0.0
TOR,0.0,0.0,0.0,0.003,0.003,0.016,0.02,0.044,0.101,0.132,0.26,0.386,0.034,0.0,0.001
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.011,0.045,0.721,0.187,0.033
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.125,0.455,0.413
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.089,0.357,0.553
