team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.793,0.152,0.037,0.012,0.004,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
MIN,0.433,0.224,0.115,0.099,0.047,0.032,0.023,0.013,0.009,0.002,0.003,0.0,0.0,0.0,0.0
DEN,0.283,0.259,0.144,0.11,0.076,0.052,0.035,0.019,0.016,0.005,0.001,0.0,0.0,0.0,0.0
PHI,0.129,0.395,0.21,0.115,0.062,0.047,0.023,0.013,0.004,0.001,0.001,0.0,0.0,0.0,0.0
OKC,0.088,0.12,0.144,0.105,0.115,0.111,0.101,0.081,0.046,0.045,0.032,0.012,0.0,0.0,0.0
PHO,0.073,0.134,0.171,0.133,0.123,0.097,0.085,0.063,0.054,0.041,0.019,0.006,0.001,0.0,0.0
DAL,0.037,0.054,0.089,0.095,0.111,0.103,0.103,0.123,0.099,0.086,0.074,0.021,0.005,0.0,0.0
ORL,0.03,0.139,0.192,0.152,0.135,0.12,0.087,0.065,0.048,0.017,0.014,0.001,0.0,0.0,0.0
MIL,0.027,0.137,0.186,0.17,0.145,0.101,0.074,0.061,0.046,0.038,0.013,0.002,0.0,0.0,0.0
HOU,0.021,0.052,0.077,0.08,0.092,0.113,0.123,0.123,0.111,0.108,0.066,0.03,0.004,0.0,0.0
LAL,0.021,0.048,0.081,0.088,0.101,0.107,0.12,0.121,0.102,0.091,0.094,0.024,0.002,0.0,0.0
SAC,0.021,0.043,0.067,0.082,0.104,0.103,0.111,0.111,0.12,0.115,0.086,0.034,0.003,0.0,0.0
LAC,0.016,0.032,0.049,0.09,0.093,0.111,0.113,0.113,0.115,0.127,0.098,0.04,0.002,0.001,0.0
NYK,0.007,0.07,0.105,0.159,0.156,0.13,0.116,0.11,0.07,0.043,0.027,0.005,0.001,0.0,0.001
MIA,0.006,0.028,0.072,0.107,0.116,0.117,0.135,0.137,0.124,0.096,0.042,0.016,0.004,0.0,0.0
GSW,0.006,0.02,0.034,0.069,0.072,0.075,0.097,0.109,0.142,0.152,0.152,0.061,0.009,0.002,0.0
IND,0.003,0.037,0.075,0.094,0.108,0.122,0.143,0.12,0.117,0.101,0.066,0.01,0.004,0.0,0.0
ATL,0.002,0.014,0.03,0.071,0.082,0.108,0.117,0.147,0.127,0.157,0.103,0.036,0.006,0.0,0.0
BRK,0.002,0.003,0.017,0.018,0.05,0.067,0.092,0.093,0.156,0.181,0.207,0.09,0.016,0.007,0.001
CLE,0.001,0.024,0.061,0.08,0.103,0.119,0.139,0.149,0.136,0.095,0.064,0.02,0.009,0.0,0.0
NOP,0.001,0.013,0.028,0.049,0.065,0.087,0.069,0.109,0.147,0.145,0.201,0.075,0.01,0.0,0.001
TOR,0.0,0.001,0.015,0.022,0.037,0.065,0.069,0.092,0.142,0.182,0.244,0.105,0.02,0.006,0.0
UTA,0.0,0.001,0.001,0.0,0.001,0.009,0.018,0.013,0.039,0.077,0.149,0.484,0.149,0.044,0.015
CHI,0.0,0.0,0.0,0.0,0.002,0.003,0.005,0.011,0.028,0.075,0.136,0.428,0.214,0.084,0.014
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.006,0.018,0.122,0.417,0.259,0.175
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.006,0.047,0.149,0.364,0.345,0.087
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.004,0.042,0.192,0.332,0.429
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.035,0.125,0.309,0.379,0.143
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.049,0.206,0.362,0.38
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.013,0.053,0.179,0.754
