team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MIN,0.696,0.177,0.093,0.026,0.006,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.145,0.358,0.254,0.174,0.042,0.018,0.007,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKC,0.112,0.255,0.297,0.222,0.075,0.023,0.011,0.003,0.0,0.001,0.001,0.0,0.0,0.0,0.0
LAC,0.046,0.183,0.248,0.276,0.123,0.064,0.031,0.017,0.008,0.002,0.0,0.002,0.0,0.0,0.0
NOP,0.001,0.015,0.059,0.132,0.253,0.199,0.131,0.085,0.055,0.041,0.021,0.008,0.0,0.0,0.0
PHO,0.0,0.006,0.019,0.039,0.124,0.173,0.162,0.156,0.118,0.106,0.065,0.031,0.001,0.0,0.0
SAC,0.0,0.005,0.015,0.035,0.121,0.151,0.132,0.153,0.146,0.122,0.08,0.038,0.002,0.0,0.0
LAL,0.0,0.001,0.001,0.021,0.057,0.086,0.122,0.156,0.152,0.155,0.156,0.084,0.009,0.0,0.0
DAL,0.0,0.0,0.01,0.043,0.114,0.153,0.171,0.156,0.133,0.113,0.075,0.032,0.0,0.0,0.0
HOU,0.0,0.0,0.004,0.027,0.066,0.09,0.131,0.149,0.167,0.155,0.122,0.08,0.009,0.0,0.0
UTA,0.0,0.0,0.0,0.004,0.012,0.029,0.054,0.077,0.13,0.159,0.254,0.254,0.027,0.0,0.0
GSW,0.0,0.0,0.0,0.001,0.007,0.012,0.048,0.046,0.091,0.138,0.215,0.388,0.054,0.0,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.083,0.871,0.025,0.002
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.717,0.261
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.258,0.737
