team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.957,0.04,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.03,0.537,0.244,0.11,0.041,0.026,0.007,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIL,0.01,0.279,0.35,0.168,0.093,0.059,0.03,0.009,0.002,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.001,0.044,0.12,0.166,0.187,0.186,0.133,0.13,0.025,0.007,0.001,0.0,0.0,0.0,0.0
MIA,0.001,0.025,0.057,0.137,0.175,0.166,0.196,0.183,0.048,0.01,0.002,0.0,0.0,0.0,0.0
ORL,0.001,0.021,0.077,0.128,0.171,0.188,0.183,0.162,0.057,0.01,0.002,0.0,0.0,0.0,0.0
NYK,0.0,0.044,0.101,0.184,0.204,0.173,0.153,0.117,0.017,0.006,0.001,0.0,0.0,0.0,0.0
IND,0.0,0.01,0.048,0.105,0.125,0.191,0.236,0.211,0.053,0.015,0.005,0.001,0.0,0.0,0.0
ATL,0.0,0.0,0.0,0.001,0.002,0.002,0.02,0.07,0.227,0.254,0.224,0.198,0.002,0.0,0.0
CHI,0.0,0.0,0.0,0.001,0.0,0.003,0.02,0.055,0.24,0.251,0.227,0.202,0.001,0.0,0.0
TOR,0.0,0.0,0.0,0.0,0.002,0.004,0.006,0.024,0.148,0.187,0.254,0.368,0.007,0.0,0.0
BRK,0.0,0.0,0.0,0.0,0.0,0.002,0.016,0.034,0.183,0.259,0.284,0.219,0.003,0.0,0.0
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.011,0.776,0.168,0.044
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.132,0.509,0.358
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.323,0.598
