team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.813,0.151,0.025,0.005,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.143,0.488,0.168,0.094,0.048,0.032,0.014,0.009,0.001,0.003,0.0,0.0,0.0,0.0,0.0
MIL,0.019,0.113,0.191,0.196,0.155,0.104,0.095,0.062,0.037,0.022,0.005,0.001,0.0,0.0,0.0
CLE,0.011,0.064,0.128,0.154,0.149,0.148,0.112,0.1,0.072,0.038,0.02,0.004,0.0,0.0,0.0
ORL,0.01,0.09,0.195,0.179,0.127,0.141,0.103,0.069,0.051,0.023,0.01,0.002,0.0,0.0,0.0
IND,0.002,0.023,0.071,0.107,0.144,0.138,0.148,0.141,0.104,0.071,0.037,0.014,0.0,0.0,0.0
NYK,0.001,0.048,0.108,0.123,0.14,0.152,0.131,0.126,0.089,0.051,0.022,0.009,0.0,0.0,0.0
MIA,0.001,0.014,0.072,0.063,0.117,0.107,0.136,0.147,0.139,0.115,0.054,0.03,0.005,0.0,0.0
BRK,0.0,0.009,0.027,0.051,0.076,0.093,0.129,0.14,0.195,0.151,0.092,0.032,0.005,0.0,0.0
ATL,0.0,0.0,0.011,0.023,0.031,0.055,0.082,0.108,0.162,0.229,0.18,0.099,0.019,0.001,0.0
TOR,0.0,0.0,0.003,0.005,0.009,0.018,0.036,0.08,0.103,0.187,0.291,0.233,0.034,0.001,0.0
CHI,0.0,0.0,0.001,0.0,0.0,0.009,0.014,0.017,0.046,0.105,0.246,0.434,0.117,0.011,0.0
CHO,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.001,0.005,0.043,0.133,0.666,0.125,0.025
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.085,0.491,0.415
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.371,0.56
