team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MIN,0.533,0.269,0.116,0.039,0.02,0.012,0.007,0.001,0.003,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.296,0.338,0.17,0.077,0.051,0.037,0.014,0.009,0.003,0.002,0.003,0.0,0.0,0.0,0.0
OKC,0.06,0.099,0.169,0.15,0.125,0.107,0.089,0.073,0.056,0.042,0.022,0.008,0.0,0.0,0.0
PHO,0.042,0.12,0.163,0.156,0.146,0.109,0.09,0.075,0.044,0.032,0.021,0.002,0.0,0.0,0.0
DAL,0.02,0.057,0.111,0.138,0.128,0.119,0.095,0.109,0.087,0.062,0.051,0.022,0.001,0.0,0.0
SAC,0.014,0.029,0.068,0.09,0.117,0.13,0.117,0.114,0.108,0.115,0.078,0.02,0.0,0.0,0.0
HOU,0.012,0.021,0.057,0.099,0.11,0.112,0.144,0.131,0.099,0.096,0.092,0.022,0.005,0.0,0.0
LAL,0.009,0.02,0.057,0.082,0.092,0.105,0.105,0.127,0.132,0.129,0.106,0.033,0.003,0.0,0.0
LAC,0.007,0.027,0.048,0.078,0.088,0.126,0.119,0.111,0.121,0.128,0.101,0.041,0.005,0.0,0.0
NOP,0.004,0.006,0.014,0.036,0.04,0.044,0.082,0.102,0.164,0.163,0.228,0.101,0.013,0.003,0.0
GSW,0.003,0.014,0.026,0.054,0.078,0.09,0.124,0.124,0.139,0.152,0.124,0.065,0.006,0.001,0.0
UTA,0.0,0.0,0.001,0.001,0.005,0.009,0.013,0.023,0.042,0.067,0.152,0.502,0.139,0.038,0.008
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.011,0.021,0.12,0.424,0.262,0.158
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.031,0.207,0.326,0.434
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.197,0.37,0.4
