team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.66,0.19,0.07,0.02,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.49,0.22,0.09,0.06,0.03,0.05,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.22,0.33,0.26,0.07,0.05,0.03,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
GSW,0.21,0.2,0.21,0.1,0.07,0.07,0.06,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0
LAC,0.18,0.2,0.13,0.16,0.1,0.07,0.08,0.05,0.01,0.02,0.0,0.0,0.0,0.0,0.0
PHO,0.05,0.08,0.2,0.22,0.15,0.12,0.12,0.04,0.01,0.0,0.01,0.0,0.0,0.0,0.0
ATL,0.05,0.07,0.11,0.13,0.14,0.16,0.1,0.13,0.03,0.05,0.01,0.01,0.01,0.0,0.0
DAL,0.04,0.13,0.12,0.08,0.17,0.16,0.07,0.13,0.05,0.03,0.0,0.01,0.01,0.0,0.0
IND,0.03,0.1,0.08,0.14,0.16,0.14,0.06,0.13,0.06,0.01,0.04,0.02,0.02,0.01,0.0
OKC,0.03,0.07,0.07,0.13,0.15,0.09,0.12,0.1,0.11,0.1,0.03,0.0,0.0,0.0,0.0
ORL,0.02,0.03,0.07,0.14,0.15,0.23,0.17,0.07,0.07,0.03,0.0,0.01,0.01,0.0,0.0
NYK,0.01,0.16,0.27,0.13,0.12,0.11,0.07,0.04,0.03,0.05,0.0,0.01,0.0,0.0,0.0
MIL,0.01,0.07,0.06,0.08,0.08,0.08,0.08,0.1,0.05,0.16,0.14,0.06,0.02,0.01,0.0
SAC,0.0,0.05,0.05,0.11,0.16,0.12,0.14,0.14,0.16,0.04,0.02,0.0,0.01,0.0,0.0
LAL,0.0,0.02,0.08,0.08,0.06,0.12,0.15,0.14,0.18,0.07,0.03,0.05,0.01,0.01,0.0
DET,0.0,0.02,0.03,0.04,0.08,0.09,0.11,0.12,0.1,0.15,0.08,0.09,0.04,0.04,0.01
NOP,0.0,0.02,0.03,0.02,0.07,0.07,0.12,0.14,0.16,0.2,0.12,0.03,0.01,0.01,0.0
MIA,0.0,0.02,0.01,0.06,0.02,0.06,0.12,0.08,0.18,0.08,0.11,0.07,0.07,0.08,0.04
MIN,0.0,0.01,0.02,0.04,0.04,0.13,0.08,0.15,0.15,0.26,0.06,0.03,0.02,0.0,0.01
CLE,0.0,0.01,0.0,0.02,0.03,0.01,0.06,0.13,0.13,0.14,0.2,0.11,0.11,0.05,0.0
BRK,0.0,0.0,0.04,0.14,0.12,0.05,0.09,0.11,0.07,0.1,0.09,0.05,0.1,0.04,0.0
CHI,0.0,0.0,0.0,0.03,0.01,0.02,0.08,0.04,0.1,0.08,0.11,0.17,0.15,0.15,0.06
TOR,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.04,0.12,0.07,0.08,0.12,0.2,0.26,0.09
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.1,0.25,0.15,0.16,0.17,0.08
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.06,0.06,0.22,0.2,0.19,0.16,0.09
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.04,0.06,0.06,0.18,0.63
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.1,0.22,0.21,0.18,0.17
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.08,0.19,0.2,0.18,0.28
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.11,0.23,0.24,0.22,0.15
HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.07,0.11,0.15,0.25,0.39
