team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,57.974,24.026,0.25,0.405,0.582,0.79,1.0
OKC,58.267,23.733,0.235,0.395,0.565,0.773,0.998
DAL,49.875,32.125,0.068,0.152,0.312,0.556,0.94
NYK,47.645,34.355,0.058,0.127,0.27,0.56,0.958
CLE,53.477,28.523,0.048,0.101,0.264,0.589,0.993
MIN,45.92,36.08,0.046,0.092,0.197,0.404,0.768
MIL,45.535,36.465,0.038,0.093,0.205,0.447,0.901
IND,41.353,40.647,0.033,0.08,0.153,0.318,0.728
ORL,48.111,33.889,0.03,0.087,0.211,0.471,0.959
DEN,45.854,36.146,0.026,0.068,0.165,0.406,0.759
MEM,48.682,33.318,0.025,0.075,0.205,0.423,0.893
HOU,46.852,35.148,0.023,0.052,0.124,0.341,0.809
PHO,43.505,38.495,0.021,0.043,0.114,0.274,0.594
SAC,42.177,39.823,0.02,0.044,0.088,0.209,0.523
PHI,37.258,44.742,0.02,0.043,0.087,0.172,0.408
GSW,45.066,36.934,0.015,0.038,0.112,0.287,0.704
MIA,44.202,37.798,0.014,0.038,0.128,0.33,0.825
LAL,41.258,40.742,0.012,0.02,0.052,0.154,0.433
ATL,39.781,42.219,0.006,0.015,0.045,0.168,0.539
LAC,40.51,41.49,0.006,0.013,0.04,0.108,0.336
SAS,38.285,43.715,0.003,0.007,0.024,0.06,0.218
CHI,36.884,45.116,0.001,0.005,0.029,0.084,0.336
TOR,30.099,51.901,0.001,0.002,0.006,0.015,0.062
DET,33.552,48.448,0.001,0.001,0.006,0.021,0.13
CHO,29.118,52.882,0.0,0.002,0.006,0.011,0.049
BRK,32.322,49.678,0.0,0.001,0.008,0.024,0.111
NOP,29.692,52.308,0.0,0.001,0.001,0.003,0.008
POR,28.637,53.363,0.0,0.0,0.001,0.002,0.014
UTA,26.181,55.819,0.0,0.0,0.0,0.0,0.003
WAS,21.928,60.072,0.0,0.0,0.0,0.0,0.001
