team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.845,0.099,0.042,0.011,0.001,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAL,0.08,0.337,0.223,0.128,0.089,0.054,0.043,0.019,0.013,0.008,0.004,0.002,0.0,0.0,0.0
MEM,0.03,0.154,0.154,0.146,0.133,0.104,0.093,0.066,0.06,0.032,0.021,0.006,0.001,0.0,0.0
HOU,0.016,0.102,0.117,0.153,0.133,0.121,0.101,0.1,0.066,0.049,0.031,0.008,0.003,0.0,0.0
DEN,0.011,0.083,0.123,0.118,0.113,0.126,0.112,0.099,0.078,0.063,0.045,0.023,0.006,0.0,0.0
MIN,0.009,0.098,0.131,0.135,0.155,0.107,0.107,0.092,0.076,0.042,0.029,0.016,0.002,0.001,0.0
GSW,0.004,0.051,0.07,0.093,0.103,0.123,0.117,0.109,0.102,0.09,0.069,0.055,0.012,0.001,0.001
PHO,0.002,0.035,0.07,0.079,0.093,0.109,0.131,0.12,0.108,0.109,0.089,0.043,0.009,0.002,0.001
SAC,0.001,0.016,0.031,0.062,0.061,0.07,0.088,0.126,0.148,0.155,0.143,0.075,0.022,0.002,0.0
LAL,0.001,0.014,0.019,0.037,0.06,0.093,0.094,0.108,0.156,0.144,0.14,0.096,0.028,0.008,0.002
LAC,0.001,0.011,0.018,0.027,0.043,0.07,0.081,0.096,0.106,0.162,0.16,0.163,0.049,0.009,0.004
SAS,0.0,0.0,0.002,0.011,0.016,0.022,0.032,0.059,0.079,0.127,0.204,0.283,0.125,0.035,0.005
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.007,0.017,0.078,0.245,0.375,0.272
NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,0.008,0.035,0.104,0.348,0.293,0.205
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.013,0.048,0.15,0.274,0.51
