team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.902,0.073,0.019,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAL,0.039,0.302,0.217,0.151,0.097,0.074,0.046,0.032,0.022,0.012,0.006,0.002,0.0,0.0,0.0
MEM,0.026,0.21,0.185,0.138,0.128,0.093,0.071,0.044,0.047,0.032,0.019,0.007,0.0,0.0,0.0
HOU,0.016,0.135,0.162,0.167,0.135,0.107,0.094,0.054,0.057,0.035,0.025,0.011,0.002,0.0,0.0
MIN,0.009,0.085,0.098,0.131,0.126,0.11,0.105,0.103,0.092,0.062,0.051,0.025,0.003,0.0,0.0
DEN,0.004,0.092,0.118,0.129,0.118,0.112,0.107,0.109,0.077,0.061,0.043,0.026,0.004,0.0,0.0
GSW,0.002,0.023,0.055,0.073,0.092,0.119,0.118,0.12,0.126,0.088,0.109,0.062,0.011,0.002,0.0
PHO,0.001,0.027,0.051,0.059,0.09,0.105,0.119,0.115,0.128,0.121,0.102,0.065,0.012,0.005,0.0
LAL,0.001,0.026,0.046,0.072,0.075,0.088,0.104,0.126,0.129,0.132,0.106,0.073,0.021,0.001,0.0
LAC,0.0,0.016,0.028,0.045,0.071,0.085,0.113,0.119,0.112,0.159,0.126,0.1,0.021,0.004,0.001
SAC,0.0,0.01,0.015,0.022,0.05,0.071,0.086,0.113,0.117,0.155,0.188,0.147,0.021,0.005,0.0
SAS,0.0,0.001,0.006,0.007,0.018,0.036,0.037,0.061,0.085,0.125,0.177,0.313,0.094,0.035,0.005
NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,0.009,0.014,0.074,0.343,0.327,0.226
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.011,0.027,0.162,0.29,0.507
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.008,0.023,0.068,0.306,0.331,0.261
