team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.664,0.186,0.073,0.046,0.012,0.008,0.005,0.003,0.002,0.0,0.0,0.0,0.001,0.0,0.0
OKC,0.662,0.164,0.07,0.046,0.023,0.011,0.011,0.009,0.003,0.001,0.0,0.0,0.0,0.0,0.0
CLE,0.141,0.256,0.194,0.128,0.101,0.073,0.049,0.027,0.015,0.013,0.003,0.0,0.0,0.0,0.0
NYK,0.103,0.199,0.203,0.135,0.114,0.073,0.067,0.046,0.027,0.014,0.007,0.005,0.005,0.0,0.002
MIN,0.066,0.12,0.109,0.112,0.099,0.096,0.078,0.075,0.071,0.053,0.04,0.043,0.024,0.012,0.002
DAL,0.057,0.138,0.133,0.121,0.113,0.09,0.057,0.071,0.061,0.057,0.032,0.038,0.021,0.008,0.003
PHO,0.047,0.133,0.128,0.109,0.095,0.095,0.087,0.062,0.07,0.05,0.05,0.04,0.023,0.006,0.005
SAC,0.041,0.084,0.092,0.102,0.092,0.096,0.109,0.082,0.082,0.054,0.063,0.048,0.034,0.015,0.006
GSW,0.039,0.098,0.115,0.111,0.105,0.105,0.091,0.087,0.055,0.059,0.048,0.036,0.029,0.02,0.002
ORL,0.035,0.099,0.137,0.146,0.127,0.124,0.089,0.068,0.058,0.055,0.028,0.015,0.013,0.004,0.002
DEN,0.024,0.06,0.077,0.077,0.083,0.099,0.08,0.099,0.094,0.072,0.089,0.063,0.054,0.022,0.007
IND,0.022,0.066,0.112,0.153,0.143,0.124,0.111,0.1,0.057,0.046,0.029,0.019,0.015,0.002,0.001
LAL,0.021,0.056,0.097,0.082,0.088,0.09,0.111,0.104,0.087,0.08,0.065,0.058,0.04,0.016,0.005
HOU,0.02,0.058,0.055,0.063,0.088,0.087,0.085,0.1,0.103,0.096,0.097,0.065,0.048,0.028,0.007
MEM,0.016,0.043,0.071,0.072,0.084,0.07,0.089,0.071,0.085,0.115,0.1,0.068,0.065,0.039,0.012
PHI,0.013,0.051,0.079,0.087,0.106,0.129,0.127,0.103,0.073,0.083,0.069,0.045,0.018,0.012,0.005
MIL,0.012,0.065,0.087,0.116,0.129,0.112,0.119,0.091,0.094,0.055,0.047,0.035,0.025,0.01,0.003
MIA,0.008,0.042,0.053,0.085,0.097,0.112,0.1,0.105,0.11,0.105,0.066,0.058,0.026,0.023,0.01
NOP,0.003,0.02,0.024,0.048,0.048,0.065,0.087,0.091,0.089,0.099,0.113,0.124,0.101,0.067,0.021
SAS,0.002,0.013,0.012,0.03,0.031,0.041,0.055,0.064,0.079,0.115,0.096,0.139,0.136,0.116,0.071
LAC,0.002,0.012,0.013,0.021,0.044,0.046,0.047,0.065,0.086,0.095,0.115,0.129,0.16,0.107,0.058
CHI,0.001,0.014,0.028,0.044,0.046,0.07,0.097,0.121,0.145,0.118,0.085,0.071,0.077,0.053,0.03
BRK,0.001,0.004,0.009,0.011,0.023,0.036,0.035,0.065,0.074,0.079,0.117,0.142,0.127,0.156,0.121
ATL,0.0,0.009,0.01,0.021,0.043,0.051,0.067,0.088,0.095,0.129,0.131,0.108,0.098,0.086,0.064
CHO,0.0,0.006,0.009,0.008,0.026,0.039,0.053,0.06,0.07,0.097,0.119,0.143,0.125,0.112,0.133
DET,0.0,0.003,0.0,0.007,0.011,0.015,0.024,0.047,0.073,0.068,0.099,0.126,0.159,0.181,0.187
POR,0.0,0.001,0.003,0.005,0.006,0.008,0.011,0.012,0.02,0.035,0.054,0.076,0.159,0.299,0.311
WAS,0.0,0.0,0.003,0.008,0.012,0.016,0.024,0.039,0.055,0.057,0.091,0.105,0.171,0.186,0.233
TOR,0.0,0.0,0.003,0.005,0.01,0.018,0.033,0.037,0.052,0.081,0.109,0.128,0.14,0.175,0.209
UTA,0.0,0.0,0.001,0.001,0.001,0.001,0.002,0.008,0.015,0.019,0.038,0.073,0.106,0.245,0.49
