team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.563,0.181,0.108,0.054,0.027,0.026,0.013,0.008,0.01,0.004,0.004,0.002,0.0,0.0,0.0
DAL,0.139,0.181,0.124,0.106,0.095,0.081,0.069,0.046,0.042,0.043,0.035,0.024,0.013,0.002,0.0
MIN,0.085,0.14,0.124,0.122,0.093,0.092,0.078,0.074,0.069,0.043,0.041,0.021,0.015,0.001,0.002
GSW,0.051,0.101,0.111,0.129,0.087,0.091,0.08,0.092,0.072,0.084,0.039,0.031,0.022,0.007,0.003
SAC,0.032,0.081,0.098,0.077,0.097,0.109,0.099,0.093,0.07,0.088,0.064,0.04,0.032,0.019,0.001
PHO,0.03,0.087,0.099,0.088,0.109,0.106,0.084,0.079,0.07,0.084,0.071,0.047,0.036,0.008,0.002
LAL,0.029,0.061,0.076,0.106,0.106,0.089,0.089,0.094,0.1,0.088,0.07,0.043,0.028,0.018,0.003
DEN,0.027,0.049,0.076,0.066,0.084,0.088,0.1,0.105,0.099,0.083,0.078,0.073,0.046,0.021,0.005
MEM,0.023,0.033,0.056,0.07,0.082,0.087,0.089,0.104,0.109,0.086,0.082,0.097,0.055,0.018,0.009
HOU,0.01,0.032,0.056,0.071,0.078,0.075,0.093,0.102,0.095,0.095,0.107,0.084,0.057,0.042,0.003
NOP,0.009,0.04,0.053,0.073,0.087,0.089,0.105,0.087,0.109,0.085,0.101,0.079,0.057,0.02,0.006
SAS,0.002,0.008,0.012,0.02,0.03,0.039,0.044,0.055,0.052,0.084,0.112,0.159,0.173,0.126,0.084
LAC,0.0,0.005,0.007,0.018,0.016,0.02,0.045,0.041,0.072,0.072,0.114,0.142,0.19,0.168,0.09
UTA,0.0,0.001,0.0,0.0,0.006,0.007,0.009,0.01,0.016,0.034,0.057,0.092,0.148,0.302,0.318
POR,0.0,0.0,0.0,0.0,0.003,0.001,0.003,0.01,0.015,0.027,0.025,0.066,0.128,0.248,0.474
