team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.847,0.109,0.03,0.008,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,0.817,0.148,0.03,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.132,0.502,0.222,0.096,0.034,0.004,0.006,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0
DAL,0.076,0.311,0.206,0.124,0.094,0.066,0.042,0.029,0.025,0.013,0.01,0.004,0.0,0.0,0.0
NYK,0.028,0.198,0.311,0.221,0.112,0.064,0.033,0.019,0.008,0.003,0.003,0.0,0.0,0.0,0.0
MEM,0.028,0.13,0.126,0.135,0.118,0.108,0.092,0.09,0.067,0.049,0.03,0.022,0.003,0.002,0.0
ORL,0.018,0.111,0.263,0.283,0.148,0.102,0.04,0.022,0.005,0.006,0.002,0.0,0.0,0.0,0.0
MIN,0.016,0.11,0.14,0.134,0.118,0.119,0.109,0.092,0.068,0.045,0.027,0.015,0.006,0.001,0.0
DEN,0.014,0.084,0.119,0.127,0.102,0.117,0.105,0.117,0.081,0.063,0.048,0.019,0.003,0.001,0.0
HOU,0.007,0.097,0.145,0.118,0.122,0.124,0.112,0.092,0.071,0.054,0.041,0.012,0.004,0.001,0.0
PHO,0.005,0.061,0.086,0.102,0.1,0.111,0.102,0.098,0.107,0.09,0.088,0.04,0.007,0.003,0.0
GSW,0.003,0.051,0.071,0.086,0.112,0.101,0.111,0.117,0.108,0.089,0.085,0.05,0.013,0.003,0.0
LAC,0.003,0.012,0.028,0.047,0.066,0.077,0.097,0.109,0.124,0.142,0.142,0.111,0.03,0.009,0.003
MIL,0.002,0.016,0.066,0.143,0.199,0.173,0.163,0.098,0.07,0.044,0.017,0.006,0.002,0.001,0.0
IND,0.002,0.006,0.032,0.075,0.149,0.175,0.164,0.14,0.103,0.086,0.04,0.019,0.007,0.002,0.0
SAC,0.001,0.015,0.026,0.064,0.069,0.085,0.089,0.1,0.138,0.148,0.137,0.092,0.029,0.007,0.0
MIA,0.001,0.014,0.048,0.094,0.168,0.178,0.168,0.105,0.093,0.077,0.035,0.01,0.007,0.002,0.0
LAL,0.0,0.018,0.021,0.05,0.077,0.075,0.108,0.108,0.132,0.141,0.13,0.098,0.03,0.01,0.002
ATL,0.0,0.003,0.018,0.041,0.084,0.112,0.144,0.178,0.149,0.108,0.06,0.062,0.025,0.015,0.001
SAS,0.0,0.002,0.002,0.005,0.016,0.017,0.028,0.043,0.061,0.126,0.178,0.291,0.132,0.074,0.025
PHI,0.0,0.001,0.007,0.027,0.047,0.076,0.102,0.143,0.167,0.172,0.122,0.085,0.039,0.011,0.001
CHI,0.0,0.001,0.002,0.009,0.042,0.067,0.088,0.139,0.144,0.135,0.145,0.099,0.088,0.041,0.0
BRK,0.0,0.0,0.001,0.003,0.009,0.027,0.04,0.052,0.074,0.094,0.131,0.162,0.192,0.182,0.033
DET,0.0,0.0,0.0,0.002,0.005,0.011,0.028,0.054,0.096,0.129,0.169,0.185,0.177,0.118,0.026
TOR,0.0,0.0,0.0,0.002,0.0,0.006,0.018,0.03,0.052,0.095,0.147,0.189,0.194,0.2,0.067
CHO,0.0,0.0,0.0,0.001,0.001,0.005,0.006,0.018,0.037,0.05,0.124,0.167,0.216,0.281,0.094
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.009,0.01,0.024,0.062,0.217,0.359,0.314
NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.007,0.025,0.047,0.138,0.367,0.273,0.139
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.005,0.013,0.046,0.159,0.257,0.517
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.016,0.053,0.147,0.778
