team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.725,0.161,0.061,0.032,0.008,0.006,0.003,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.114,0.264,0.197,0.137,0.11,0.067,0.05,0.029,0.013,0.011,0.006,0.002,0.0,0.0,0.0
NYK,0.074,0.201,0.196,0.15,0.117,0.096,0.068,0.041,0.025,0.014,0.013,0.004,0.001,0.0,0.0
ORL,0.03,0.116,0.135,0.155,0.142,0.134,0.09,0.074,0.051,0.035,0.022,0.007,0.006,0.003,0.0
IND,0.022,0.107,0.15,0.132,0.137,0.113,0.101,0.084,0.064,0.041,0.023,0.015,0.008,0.003,0.0
MIL,0.016,0.062,0.085,0.139,0.131,0.129,0.112,0.107,0.094,0.059,0.029,0.017,0.015,0.004,0.001
PHI,0.011,0.041,0.069,0.093,0.112,0.118,0.124,0.11,0.12,0.091,0.05,0.031,0.018,0.008,0.004
MIA,0.006,0.023,0.05,0.068,0.086,0.109,0.14,0.14,0.125,0.089,0.078,0.038,0.022,0.019,0.007
CHI,0.002,0.013,0.023,0.04,0.07,0.074,0.108,0.139,0.127,0.11,0.104,0.08,0.053,0.04,0.017
ATL,0.0,0.007,0.014,0.023,0.03,0.05,0.067,0.075,0.12,0.125,0.121,0.129,0.108,0.081,0.05
CHO,0.0,0.003,0.008,0.01,0.02,0.041,0.029,0.056,0.064,0.109,0.129,0.148,0.142,0.135,0.106
BRK,0.0,0.002,0.005,0.005,0.008,0.014,0.031,0.033,0.056,0.082,0.11,0.132,0.163,0.166,0.193
DET,0.0,0.0,0.003,0.007,0.016,0.025,0.033,0.048,0.074,0.109,0.125,0.146,0.143,0.137,0.134
WAS,0.0,0.0,0.002,0.005,0.009,0.013,0.016,0.026,0.028,0.049,0.075,0.128,0.166,0.226,0.257
TOR,0.0,0.0,0.002,0.004,0.004,0.011,0.028,0.036,0.037,0.076,0.115,0.123,0.155,0.178,0.231
