team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.683,0.241,0.055,0.013,0.007,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.249,0.43,0.183,0.074,0.031,0.021,0.007,0.002,0.002,0.0,0.0,0.0,0.001,0.0,0.0
NYK,0.046,0.17,0.291,0.216,0.121,0.083,0.04,0.018,0.007,0.004,0.002,0.0,0.002,0.0,0.0
ORL,0.01,0.085,0.181,0.21,0.19,0.137,0.073,0.056,0.034,0.014,0.007,0.003,0.0,0.0,0.0
IND,0.006,0.028,0.104,0.155,0.162,0.156,0.122,0.107,0.066,0.036,0.032,0.018,0.004,0.003,0.001
MIA,0.004,0.014,0.073,0.119,0.155,0.152,0.137,0.126,0.067,0.072,0.041,0.017,0.018,0.005,0.0
MIL,0.002,0.024,0.073,0.13,0.165,0.17,0.161,0.091,0.078,0.054,0.027,0.015,0.008,0.001,0.001
ATL,0.0,0.004,0.012,0.022,0.053,0.06,0.107,0.099,0.128,0.141,0.134,0.09,0.078,0.055,0.017
PHI,0.0,0.003,0.009,0.027,0.038,0.064,0.106,0.13,0.148,0.133,0.121,0.101,0.069,0.039,0.012
DET,0.0,0.001,0.009,0.014,0.021,0.049,0.082,0.108,0.115,0.144,0.129,0.144,0.097,0.059,0.028
CHI,0.0,0.0,0.005,0.007,0.031,0.046,0.074,0.103,0.134,0.128,0.125,0.124,0.111,0.08,0.032
BRK,0.0,0.0,0.004,0.006,0.007,0.031,0.033,0.065,0.09,0.089,0.13,0.138,0.172,0.153,0.082
CHO,0.0,0.0,0.001,0.006,0.016,0.022,0.037,0.06,0.076,0.108,0.111,0.172,0.159,0.151,0.081
WAS,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.001,0.01,0.012,0.027,0.049,0.106,0.223,0.569
TOR,0.0,0.0,0.0,0.0,0.003,0.008,0.019,0.034,0.045,0.065,0.114,0.129,0.175,0.231,0.177
