team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.676,0.222,0.058,0.024,0.015,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.245,0.415,0.194,0.078,0.036,0.019,0.011,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0
NYK,0.043,0.147,0.246,0.194,0.132,0.095,0.066,0.037,0.023,0.007,0.006,0.004,0.0,0.0,0.0
ORL,0.017,0.098,0.161,0.215,0.17,0.111,0.109,0.053,0.026,0.025,0.011,0.003,0.0,0.001,0.0
IND,0.014,0.06,0.136,0.178,0.171,0.133,0.093,0.08,0.049,0.037,0.022,0.013,0.009,0.004,0.001
MIL,0.002,0.029,0.07,0.084,0.133,0.155,0.139,0.13,0.101,0.067,0.046,0.025,0.011,0.005,0.003
MIA,0.002,0.024,0.081,0.114,0.127,0.154,0.128,0.123,0.094,0.074,0.038,0.021,0.015,0.005,0.0
PHI,0.001,0.001,0.01,0.032,0.065,0.086,0.107,0.131,0.151,0.129,0.109,0.103,0.051,0.019,0.005
ATL,0.0,0.003,0.024,0.032,0.052,0.077,0.107,0.113,0.136,0.129,0.11,0.095,0.066,0.048,0.008
CHO,0.0,0.001,0.004,0.008,0.022,0.027,0.033,0.062,0.083,0.115,0.134,0.151,0.159,0.119,0.082
CHI,0.0,0.0,0.009,0.021,0.035,0.066,0.081,0.099,0.115,0.133,0.135,0.121,0.094,0.068,0.023
DET,0.0,0.0,0.004,0.012,0.02,0.032,0.071,0.084,0.118,0.133,0.157,0.138,0.111,0.089,0.031
BRK,0.0,0.0,0.003,0.007,0.018,0.035,0.04,0.061,0.063,0.079,0.121,0.149,0.179,0.144,0.101
TOR,0.0,0.0,0.0,0.001,0.004,0.005,0.013,0.018,0.033,0.055,0.077,0.118,0.183,0.259,0.234
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.007,0.017,0.034,0.059,0.122,0.239,0.512
