team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.723,0.206,0.057,0.011,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.207,0.453,0.192,0.082,0.039,0.02,0.003,0.002,0.0,0.001,0.0,0.001,0.0,0.0,0.0
NYK,0.037,0.151,0.262,0.22,0.141,0.088,0.045,0.034,0.013,0.006,0.002,0.001,0.0,0.0,0.0
ORL,0.023,0.094,0.202,0.23,0.161,0.127,0.076,0.05,0.026,0.008,0.003,0.0,0.0,0.0,0.0
MIL,0.008,0.048,0.144,0.177,0.181,0.152,0.133,0.075,0.04,0.03,0.007,0.003,0.002,0.0,0.0
MIA,0.002,0.034,0.088,0.134,0.212,0.154,0.14,0.099,0.068,0.038,0.017,0.012,0.002,0.0,0.0
IND,0.0,0.009,0.029,0.078,0.126,0.178,0.18,0.145,0.113,0.074,0.041,0.019,0.006,0.002,0.0
ATL,0.0,0.002,0.016,0.035,0.066,0.119,0.157,0.18,0.144,0.127,0.067,0.052,0.026,0.008,0.001
PHI,0.0,0.002,0.005,0.017,0.031,0.066,0.091,0.16,0.169,0.179,0.149,0.076,0.037,0.017,0.001
BRK,0.0,0.001,0.0,0.003,0.005,0.014,0.032,0.034,0.09,0.105,0.148,0.165,0.193,0.15,0.06
CHI,0.0,0.0,0.004,0.01,0.026,0.062,0.102,0.118,0.155,0.147,0.139,0.103,0.087,0.044,0.003
DET,0.0,0.0,0.001,0.002,0.008,0.016,0.028,0.064,0.107,0.13,0.181,0.203,0.132,0.103,0.025
TOR,0.0,0.0,0.0,0.001,0.001,0.002,0.009,0.024,0.041,0.079,0.117,0.197,0.218,0.233,0.078
CHO,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.015,0.034,0.075,0.119,0.143,0.233,0.264,0.111
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.01,0.025,0.064,0.179,0.721
