team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.502,0.185,0.107,0.062,0.05,0.035,0.022,0.011,0.01,0.006,0.004,0.003,0.002,0.001,0.0
DAL,0.113,0.143,0.139,0.124,0.088,0.077,0.08,0.057,0.049,0.044,0.032,0.028,0.014,0.007,0.005
MIN,0.079,0.138,0.115,0.115,0.115,0.072,0.07,0.084,0.055,0.048,0.044,0.032,0.025,0.008,0.0
DEN,0.055,0.084,0.092,0.104,0.095,0.09,0.096,0.078,0.084,0.064,0.067,0.046,0.024,0.016,0.005
SAC,0.053,0.086,0.093,0.089,0.092,0.107,0.086,0.089,0.078,0.074,0.048,0.055,0.032,0.015,0.003
MEM,0.044,0.05,0.073,0.085,0.094,0.099,0.096,0.072,0.084,0.084,0.085,0.057,0.048,0.025,0.004
PHO,0.04,0.093,0.102,0.084,0.093,0.088,0.081,0.085,0.082,0.07,0.066,0.058,0.033,0.02,0.005
GSW,0.036,0.062,0.061,0.085,0.086,0.077,0.072,0.101,0.083,0.079,0.084,0.083,0.057,0.02,0.014
LAL,0.029,0.067,0.082,0.072,0.081,0.107,0.093,0.086,0.093,0.095,0.073,0.059,0.039,0.014,0.01
HOU,0.024,0.033,0.053,0.056,0.072,0.076,0.091,0.099,0.103,0.098,0.09,0.082,0.067,0.036,0.02
NOP,0.017,0.042,0.045,0.073,0.063,0.07,0.09,0.079,0.084,0.09,0.108,0.089,0.09,0.046,0.014
LAC,0.004,0.005,0.022,0.023,0.02,0.039,0.047,0.06,0.067,0.086,0.084,0.114,0.163,0.168,0.098
SAS,0.003,0.009,0.013,0.023,0.04,0.045,0.048,0.064,0.068,0.081,0.1,0.124,0.14,0.142,0.1
POR,0.001,0.001,0.0,0.001,0.005,0.008,0.01,0.012,0.022,0.043,0.05,0.06,0.103,0.244,0.44
UTA,0.0,0.002,0.003,0.004,0.006,0.01,0.018,0.023,0.038,0.038,0.065,0.11,0.163,0.238,0.282
