team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.723,0.14,0.064,0.028,0.015,0.013,0.008,0.003,0.001,0.003,0.001,0.0,0.001,0.0,0.0
DAL,0.086,0.206,0.149,0.118,0.109,0.085,0.068,0.06,0.039,0.034,0.024,0.01,0.008,0.003,0.001
MIN,0.044,0.12,0.116,0.127,0.095,0.097,0.094,0.072,0.066,0.054,0.039,0.039,0.026,0.007,0.004
GSW,0.034,0.122,0.132,0.114,0.108,0.097,0.075,0.084,0.066,0.07,0.039,0.036,0.013,0.009,0.001
PHO,0.034,0.104,0.127,0.109,0.119,0.101,0.093,0.084,0.072,0.057,0.049,0.025,0.017,0.006,0.003
LAL,0.025,0.057,0.081,0.098,0.091,0.089,0.093,0.091,0.099,0.075,0.083,0.058,0.033,0.022,0.005
SAC,0.024,0.095,0.102,0.119,0.103,0.099,0.089,0.086,0.084,0.062,0.055,0.043,0.026,0.009,0.004
DEN,0.013,0.066,0.087,0.079,0.098,0.091,0.097,0.1,0.086,0.093,0.078,0.052,0.035,0.016,0.009
HOU,0.01,0.033,0.046,0.085,0.064,0.096,0.099,0.087,0.107,0.096,0.09,0.078,0.063,0.035,0.011
MEM,0.005,0.026,0.041,0.043,0.074,0.079,0.094,0.11,0.111,0.091,0.098,0.092,0.073,0.047,0.016
NOP,0.002,0.015,0.025,0.035,0.045,0.064,0.067,0.08,0.097,0.12,0.124,0.118,0.102,0.076,0.03
LAC,0.0,0.009,0.018,0.026,0.048,0.053,0.067,0.065,0.064,0.096,0.13,0.141,0.148,0.093,0.042
SAS,0.0,0.006,0.008,0.014,0.023,0.033,0.04,0.049,0.071,0.085,0.101,0.142,0.164,0.156,0.108
POR,0.0,0.001,0.003,0.005,0.008,0.002,0.014,0.021,0.027,0.045,0.054,0.113,0.151,0.282,0.274
UTA,0.0,0.0,0.001,0.0,0.0,0.001,0.002,0.008,0.01,0.019,0.035,0.053,0.14,0.239,0.492
