team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.641,0.248,0.073,0.027,0.006,0.002,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.265,0.41,0.162,0.095,0.037,0.023,0.004,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0
NYK,0.051,0.126,0.272,0.21,0.138,0.088,0.053,0.027,0.018,0.009,0.007,0.001,0.0,0.0,0.0
ORL,0.029,0.101,0.197,0.205,0.159,0.124,0.083,0.051,0.029,0.009,0.009,0.003,0.001,0.0,0.0
IND,0.006,0.056,0.088,0.143,0.183,0.156,0.137,0.089,0.064,0.032,0.025,0.013,0.006,0.001,0.001
MIA,0.004,0.02,0.076,0.114,0.133,0.135,0.151,0.123,0.088,0.064,0.046,0.027,0.01,0.007,0.002
MIL,0.003,0.026,0.078,0.104,0.138,0.154,0.138,0.126,0.094,0.057,0.037,0.028,0.014,0.003,0.0
DET,0.001,0.002,0.011,0.009,0.031,0.043,0.077,0.085,0.111,0.146,0.137,0.119,0.117,0.074,0.037
ATL,0.0,0.007,0.019,0.032,0.062,0.08,0.097,0.131,0.139,0.107,0.122,0.085,0.065,0.046,0.008
CHI,0.0,0.003,0.009,0.024,0.045,0.063,0.075,0.114,0.129,0.13,0.128,0.104,0.087,0.066,0.023
PHI,0.0,0.001,0.008,0.024,0.038,0.071,0.085,0.128,0.119,0.156,0.141,0.113,0.067,0.035,0.014
CHO,0.0,0.0,0.005,0.003,0.015,0.021,0.042,0.048,0.086,0.108,0.107,0.158,0.166,0.153,0.088
BRK,0.0,0.0,0.002,0.01,0.014,0.028,0.034,0.05,0.072,0.093,0.123,0.139,0.178,0.177,0.08
TOR,0.0,0.0,0.0,0.0,0.001,0.01,0.022,0.023,0.039,0.071,0.087,0.152,0.183,0.213,0.199
WAS,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.003,0.009,0.018,0.031,0.058,0.106,0.225,0.548
