team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.817,0.148,0.03,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.132,0.502,0.222,0.096,0.034,0.004,0.006,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0
NYK,0.028,0.198,0.311,0.221,0.112,0.064,0.033,0.019,0.008,0.003,0.003,0.0,0.0,0.0,0.0
ORL,0.018,0.111,0.263,0.283,0.148,0.102,0.04,0.022,0.005,0.006,0.002,0.0,0.0,0.0,0.0
MIL,0.002,0.016,0.066,0.143,0.199,0.173,0.163,0.098,0.07,0.044,0.017,0.006,0.002,0.001,0.0
IND,0.002,0.006,0.032,0.075,0.149,0.175,0.164,0.14,0.103,0.086,0.04,0.019,0.007,0.002,0.0
MIA,0.001,0.014,0.048,0.094,0.168,0.178,0.168,0.105,0.093,0.077,0.035,0.01,0.007,0.002,0.0
ATL,0.0,0.003,0.018,0.041,0.084,0.112,0.144,0.178,0.149,0.108,0.06,0.062,0.025,0.015,0.001
PHI,0.0,0.001,0.007,0.027,0.047,0.076,0.102,0.143,0.167,0.172,0.122,0.085,0.039,0.011,0.001
CHI,0.0,0.001,0.002,0.009,0.042,0.067,0.088,0.139,0.144,0.135,0.145,0.099,0.088,0.041,0.0
BRK,0.0,0.0,0.001,0.003,0.009,0.027,0.04,0.052,0.074,0.094,0.131,0.162,0.192,0.182,0.033
DET,0.0,0.0,0.0,0.002,0.005,0.011,0.028,0.054,0.096,0.129,0.169,0.185,0.177,0.118,0.026
TOR,0.0,0.0,0.0,0.002,0.0,0.006,0.018,0.03,0.052,0.095,0.147,0.189,0.194,0.2,0.067
CHO,0.0,0.0,0.0,0.001,0.001,0.005,0.006,0.018,0.037,0.05,0.124,0.167,0.216,0.281,0.094
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.016,0.053,0.147,0.778
