team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.717,0.144,0.075,0.031,0.013,0.01,0.006,0.001,0.0,0.003,0.0,0.0,0.0,0.0,0.0
MIN,0.08,0.154,0.137,0.119,0.102,0.082,0.084,0.075,0.041,0.046,0.04,0.018,0.015,0.004,0.003
DAL,0.062,0.169,0.153,0.108,0.104,0.088,0.074,0.056,0.065,0.049,0.034,0.022,0.011,0.004,0.001
PHO,0.045,0.099,0.117,0.121,0.115,0.093,0.096,0.068,0.077,0.065,0.049,0.03,0.022,0.002,0.001
GSW,0.022,0.072,0.102,0.097,0.077,0.101,0.085,0.095,0.099,0.081,0.077,0.044,0.037,0.006,0.005
SAC,0.019,0.07,0.081,0.097,0.1,0.104,0.084,0.083,0.099,0.084,0.063,0.068,0.032,0.014,0.002
LAL,0.017,0.099,0.091,0.107,0.103,0.097,0.084,0.087,0.089,0.056,0.071,0.053,0.027,0.014,0.005
DEN,0.015,0.048,0.056,0.083,0.085,0.09,0.086,0.093,0.095,0.108,0.076,0.063,0.061,0.029,0.012
HOU,0.011,0.055,0.052,0.062,0.067,0.08,0.092,0.1,0.093,0.085,0.101,0.079,0.078,0.034,0.011
MEM,0.007,0.047,0.057,0.059,0.086,0.083,0.097,0.097,0.093,0.104,0.099,0.084,0.046,0.035,0.006
LAC,0.002,0.017,0.023,0.038,0.054,0.049,0.066,0.077,0.078,0.094,0.109,0.135,0.13,0.092,0.036
SAS,0.002,0.005,0.014,0.013,0.025,0.028,0.048,0.051,0.067,0.081,0.105,0.14,0.184,0.145,0.092
NOP,0.001,0.021,0.042,0.062,0.057,0.082,0.076,0.095,0.077,0.098,0.101,0.108,0.107,0.057,0.016
UTA,0.0,0.0,0.0,0.002,0.006,0.004,0.01,0.014,0.016,0.024,0.036,0.085,0.144,0.286,0.373
POR,0.0,0.0,0.0,0.001,0.006,0.009,0.012,0.008,0.011,0.022,0.039,0.071,0.106,0.278,0.437
