team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.763,0.144,0.048,0.027,0.008,0.007,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
DAL,0.063,0.209,0.201,0.144,0.105,0.07,0.065,0.04,0.041,0.031,0.018,0.007,0.002,0.004,0.0
DEN,0.038,0.099,0.12,0.128,0.111,0.1,0.088,0.085,0.066,0.062,0.057,0.024,0.017,0.004,0.001
MEM,0.037,0.097,0.102,0.114,0.117,0.124,0.093,0.099,0.074,0.059,0.044,0.032,0.006,0.002,0.0
HOU,0.029,0.134,0.137,0.122,0.124,0.099,0.097,0.078,0.052,0.06,0.039,0.022,0.006,0.001,0.0
GSW,0.026,0.149,0.142,0.123,0.108,0.079,0.095,0.075,0.063,0.057,0.05,0.02,0.009,0.004,0.0
PHO,0.017,0.061,0.058,0.068,0.096,0.081,0.121,0.1,0.116,0.082,0.087,0.071,0.033,0.008,0.001
LAL,0.013,0.034,0.064,0.077,0.095,0.117,0.112,0.096,0.117,0.108,0.074,0.064,0.021,0.008,0.0
MIN,0.007,0.032,0.058,0.078,0.081,0.098,0.085,0.104,0.1,0.125,0.117,0.075,0.031,0.008,0.001
LAC,0.004,0.02,0.029,0.047,0.057,0.083,0.09,0.119,0.134,0.127,0.113,0.1,0.05,0.023,0.004
SAC,0.003,0.017,0.029,0.053,0.064,0.079,0.078,0.111,0.108,0.112,0.139,0.136,0.051,0.014,0.006
SAS,0.0,0.004,0.01,0.018,0.029,0.06,0.065,0.072,0.102,0.118,0.153,0.208,0.098,0.051,0.012
NOP,0.0,0.0,0.001,0.0,0.004,0.0,0.004,0.007,0.007,0.022,0.052,0.118,0.297,0.3,0.188
POR,0.0,0.0,0.001,0.0,0.001,0.003,0.003,0.014,0.018,0.027,0.037,0.088,0.241,0.319,0.248
UTA,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.0,0.001,0.01,0.02,0.035,0.138,0.254,0.539
